lambda,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,6,8,G1,run166_u0065081.log,0.03791536,33.0,71734.909333,0.669195,99.99906712783745,10.44048,4.331135e-06,99.99995851593987,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99944478,1.99808964,-14.97401761,0.0,0.0,0.0,7.99503664,-0.00317351,-0.00133052,0.0,0.0,0.00055522,-0.00191036,0.02598239,0.0,0.0,0.0,-0.00496336,-0.00317351,-0.00133052
LM_normal,6,8,G2,run167_u0065082.log,0.013263810000000001,38.0,404030.106918,0.516619,99.99987213353877,20.32536,2.059815e-06,99.99998986578835,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99954767,7.9983995,-21.99822988,0.0,0.0,0.0,12.30472048,0.00302189,0.00169868,0.0,0.0,0.00045233,-0.0016005,0.00177012,0.0,0.0,0.0,0.00472029,0.00302189,0.00169868
LM_normal,6,8,G3,run168_u0065083.log,0.07926085000000001,40.0,167958.046677,0.632965,99.99962314100902,16.32359,2.06137e-06,99.99998737183425,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99873761,6.0027275,-25.07181181,0.0,0.0,0.0,14.10042701,-0.00204455,0.00098797,0.0,0.0,0.00126239,0.0027275,-0.07181181,0.0,0.0,0.0,0.00042663,-0.00204455,0.00098797
LM_normal,6,8,G4,run169_u0065085.log,0.04332993,35.0,316375.726998,1.675622,99.99947036960897,14.22706,5.661499e-06,99.9999602061213,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00018057,2.99958322,-13.02122834,0.0,0.0,0.0,3.30847802,0.00518139,-0.00784478,0.0,0.0,-0.00018057,-0.00041678,-0.02122834,0.0,0.0,0.0,0.00847807,0.00518139,-0.00784478
LM_normal,6,9,G0,run200_u0065098.log,0.02299913,37.0,205675.238584,0.734853,99.99964271197396,17.68378,2.63938e-06,99.99998507457117,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99929646,4.99984515,-18.98749626,0.0,0.0,0.0,9.99280583,-0.00233044,-0.00011239,0.0,0.0,0.00070354,-0.00015485,0.01250374,0.0,0.0,0.0,-0.00719417,-0.00233044,-0.00011239
LM_normal,6,9,G1,run201_u0065099.log,0.06993536,32.0,80891.230488,0.644651,99.99920306441612,11.27544,8.559966e-07,99.99999240830867,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99988638,2.00221834,-15.04497802,0.0,0.0,0.0,7.98447188,-0.00593947,-0.00115779,0.0,0.0,0.00011362,0.00221834,-0.04497802,0.0,0.0,0.0,-0.01552812,-0.00593947,-0.00115779
LM_normal,6,9,G2,run202_u0065004.log,0.02389339,42.0,454779.615028,0.649726,99.99985713387792,24.42827,2.027019e-06,99.99999170215902,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00155473,7.99756112,-21.99426443,0.0,0.0,0.0,12.28764943,-0.00078902,0.00102443,0.0,0.0,-0.00155473,-0.00243888,0.00573557,0.0,0.0,0.0,-0.01235076,-0.00078902,0.00102443
LM_normal,6,9,G3,run203_u0065007.log,0.00819902,35.0,189298.524287,0.822636,99.99956542925884,21.32056,2.487948e-06,99.99998833075679,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00029777,6.00165901,-25.002334,0.0,0.0,0.0,14.09958062,-0.00286422,-0.00062426,0.0,0.0,-0.00029777,0.00165901,-0.002334,0.0,0.0,0.0,-0.00041976,-0.00286422,-0.00062426
LM_normal,6,9,G4,run204_u0065009.log,0.02790703,38.0,355895.427355,1.589171,99.99955347248718,14.68714,4.244396e-06,99.99997110127636,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99921353,2.99958222,-13.01173451,0.0,0.0,0.0,3.29186547,-0.00055794,0.00627585,0.0,0.0,0.00078647,-0.00041778,-0.01173451,0.0,0.0,0.0,-0.00813448,-0.00055794,0.00627585
LM_normal,6,10,G0,run235_u0065031.log,0.04860876,45.0,228491.768294,0.882352,99.99961383641671,16.07248,1.164947e-06,99.99999275191507,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00074074,4.99797365,-18.97047062,0.0,0.0,0.0,9.99065968,-0.00412935,0.00284262,0.0,0.0,-0.00074074,-0.00202635,0.02952938,0.0,0.0,0.0,-0.00934032,-0.00412935,0.00284262
LM_normal,6,10,G1,run236_u0065034.log,0.06576398,35.0,89796.739577,0.783734,99.99912721330007,12.1006,3.789937e-06,99.99996867975968,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00051425,1.99867818,-14.94348663,0.0,0.0,0.0,7.99562455,-0.00144722,0.00159187,0.0,0.0,-0.00051425,-0.00132182,0.05651337,0.0,0.0,0.0,-0.00437545,-0.00144722,0.00159187
LM_normal,6,10,G2,run237_u0065037.log,0.0347708,33.0,505298.835646,1.071535,99.99978794033859,21.13317,1.051051e-05,99.99995026534118,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99841892,7.99981482,-21.97323196,0.0,0.0,0.0,12.30199461,-0.00046214,-0.00377994,0.0,0.0,0.00158108,-0.00018518,0.02676804,0.0,0.0,0.0,0.00199442,-0.00046214,-0.00377994
LM_normal,6,10,G3,run238_u0065046.log,0.04324392,36.0,210078.642214,0.866955,99.99958731882934,16.94893,3.774708e-06,99.99997772893039,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99854648,5.99852861,-24.96356364,0.0,0.0,0.0,14.10116292,-0.00196098,-0.00075913,0.0,0.0,0.00145352,-0.00147139,0.03643636,0.0,0.0,0.0,0.00116254,-0.00196098,-0.00075913
LM_normal,6,10,G4,run239_u0065047.log,0.08438953,31.0,395439.049278,1.400231,99.99964590472223,14.27661,8.468776e-06,99.99994068076384,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00142007,2.99691963,-12.93482981,0.0,0.0,0.0,3.29169349,0.00507233,0.00134011,0.0,0.0,-0.00142007,-0.00308037,0.06517019,0.0,0.0,0.0,-0.00830646,0.00507233,0.00134011
LM_normal,6,12,G0,run270_u0065083.log,0.05107449,30.0,274081.60189,0.908728,99.99966844618766,15.08227,7.394505e-07,99.99999509722011,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99944264,4.99936101,-18.97381323,0.0,0.0,0.0,9.9799625,-0.0020145,-0.00163937,0.0,0.0,0.00055736,-0.00063899,0.02618677,0.0,0.0,0.0,-0.0200375,-0.0020145,-0.00163937
LM_normal,6,12,G1,run271_u0065085.log,0.02713889,40.0,107763.475245,0.791488,99.99926553222397,10.8961,1.71498e-06,99.99998426060701,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00001677,1.99973217,-14.98541489,0.0,0.0,0.0,8.00565053,-0.00385455,-0.0027641,0.0,0.0,-1.677e-05,-0.00026783,0.01458511,0.0,0.0,0.0,0.00565053,-0.00385455,-0.0027641
LM_normal,6,12,G2,run272_u0065087.log,0.03175299,34.0,606402.196751,0.77925,99.99987149617792,20.04354,7.985171e-07,99.99999601608748,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.0005713,7.99980214,-22.01785994,0.0,0.0,0.0,12.30850898,0.0016122,-0.0030029,0.0,0.0,-0.0005713,-0.00019786,-0.01785994,0.0,0.0,0.0,0.00850879,0.0016122,-0.0030029
LM_normal,6,12,G3,run273_u0065091.log,0.02481353,37.0,252174.615116,0.745823,99.99970424342685,15.55506,1.580648e-06,99.99998983836771,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.9998424,5.99916653,-25.01219799,0.0,0.0,0.0,14.0924149,-0.00300184,-0.00103715,0.0,0.0,0.0001576,-0.00083347,-0.01219799,0.0,0.0,0.0,-0.00758548,-0.00300184,-0.00103715
LM_normal,6,12,G4,run274_u0065092.log,0.02913361,37.0,474631.05307,2.325977,99.99950993998708,14.6861,2.712483e-06,99.9999815302701,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99992847,2.99904446,-13.01235815,0.0,0.0,0.0,3.30667841,0.00480895,-0.00426098,0.0,0.0,7.153e-05,-0.00095554,-0.01235815,0.0,0.0,0.0,0.00667846,0.00480895,-0.00426098
LM_normal,6,15,G0,run305_u0065020.log,0.0518135,36.0,342859.847707,1.304769,99.99961944537725,18.8784,3.439657e-06,99.99998177993368,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99982491,4.9974362,-18.96119396,0.0,0.0,0.0,9.99645026,0.00334634,-0.00337249,0.0,0.0,0.00017509,-0.0025638,0.03880604,0.0,0.0,0.0,-0.00354974,0.00334634,-0.00337249
LM_normal,6,15,G1,run306_u0065028.log,0.02391119,35.0,134794.838977,1.403348,99.99895890079276,13.08976,4.063592e-06,99.99996895594725,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99997288,1.99977182,-15.01270325,0.0,0.0,0.0,7.99315369,-0.00287765,-0.00122868,0.0,0.0,2.712e-05,-0.00022818,-0.01270325,0.0,0.0,0.0,-0.00684631,-0.00287765,-0.00122868
LM_normal,6,15,G2,run307_u0065031.log,0.05110192,34.0,757900.450987,1.530078,99.99979811623044,21.39676,9.628821e-06,99.99995499869607,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99866163,7.99984773,-21.95387648,0.0,0.0,0.0,12.29819816,-0.00014357,0.00154216,0.0,0.0,0.00133837,-0.00015227,0.04612352,0.0,0.0,0.0,-0.00180203,-0.00014357,0.00154216
LM_normal,6,15,G3,run308_u0065076.log,0.02035232,35.0,315401.349084,1.202936,99.99961860150457,20.53637,6.208463e-06,99.99996976844983,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00109817,6.00031436,-24.99194343,0.0,0.0,0.0,14.08995037,-0.00036937,-0.00046384,0.0,0.0,-0.00109817,0.00031436,0.00805657,0.0,0.0,0.0,-0.01005001,-0.00036937,-0.00046384
LM_normal,6,15,G4,run309_u0065077.log,0.01417915,34.0,593306.657347,1.98255,99.9996658473362,14.4211,2.825253e-06,99.9999804088939,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00068886,2.99987297,-13.00976969,0.0,0.0,0.0,3.30100938,0.0024492,0.00013494,0.0,0.0,-0.00068886,-0.00012703,-0.00976969,0.0,0.0,0.0,0.00100943,0.0024492,0.00013494
LM_normal,6,18,G0,run340_u0065017.log,0.03571825,34.0,411256.368261,1.47133,99.99964223532727,17.7687,8.592783e-07,99.99999516409024,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00004277,4.99884487,-18.97482937,0.0,0.0,0.0,9.99296784,-0.00115639,0.00116117,0.0,0.0,-4.277e-05,-0.00115513,0.02517063,0.0,0.0,0.0,-0.00703216,-0.00115639,0.00116117
LM_normal,6,18,G1,run341_u0065020.log,0.03069343,34.0,161732.499089,1.263482,99.99921878286236,13.03088,6.759463e-06,99.99994812734828,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00010826,1.99949966,-14.98693552,0.0,0.0,0.0,7.98875465,-0.00540694,-0.00036806,0.0,0.0,-0.00010826,-0.00050034,0.01306448,0.0,0.0,0.0,-0.01124535,-0.00540694,-0.00036806
LM_normal,6,18,G2,run342_u0065028.log,0.025989790000000002,38.0,909611.058468,1.461027,99.99983937893164,20.91972,5.257808e-06,99.99997486673819,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00169111,7.99831524,-21.98617704,0.0,0.0,0.0,12.29187551,-0.00018194,-0.00048434,0.0,0.0,-0.00169111,-0.00168476,0.01382296,0.0,0.0,0.0,-0.00812468,-0.00018194,-0.00048434
LM_normal,6,18,G3,run343_u0065031.log,0.00677836,37.0,378406.279217,1.415027,99.99962605615242,18.98797,5.063298e-06,99.99997333417947,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00001393,6.00062495,-25.00130751,0.0,0.0,0.0,14.10168269,0.00065933,-0.00249033,0.0,0.0,-1.393e-05,0.00062495,-0.00130751,0.0,0.0,0.0,0.00168231,0.00065933,-0.00249033
LM_normal,6,18,G4,run344_u0065034.log,0.01868345,37.0,711974.953845,3.44023,99.99951680463177,14.59983,2.186146e-06,99.99998502622292,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99983658,3.00070294,-13.00318225,0.0,0.0,0.0,3.30806849,0.00445875,0.00210756,0.0,0.0,0.00016342,0.00070294,-0.00318225,0.0,0.0,0.0,0.00806853,0.00445875,0.00210756
LM_normal,6,20,G0,run375_u0065037.log,0.0089965,35.0,457176.399948,1.754804,99.99961616478886,14.6457,4.668401e-06,99.99996812442559,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00074908,4.99921119,-18.99689722,0.0,0.0,0.0,9.99904271,-0.00242199,0.00097655,0.0,0.0,-0.00074908,-0.00078881,0.00310278,0.0,0.0,0.0,-0.00095729,-0.00242199,0.00097655
LM_normal,6,20,G1,run376_u0065046.log,0.07629962,36.0,179644.822947,1.793521,99.99900162945384,11.16448,9.563103e-07,99.99999143434982,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00077895,1.99803943,-14.94152119,0.0,0.0,0.0,7.99023286,-0.00370622,0.00160793,0.0,0.0,-0.00077895,-0.00196057,0.05847881,0.0,0.0,0.0,-0.00976714,-0.00370622,0.00160793
LM_normal,6,20,G2,run377_u0065047.log,0.01381152,41.0,1010786.138007,1.802996,99.999821624384,22.35184,7.305221e-06,99.9999673171381,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99886135,7.99910243,-21.99809499,0.0,0.0,0.0,12.30723069,0.0007968,-0.00184299,0.0,0.0,0.00113865,-0.00089757,0.00190501,0.0,0.0,0.0,0.0072305,0.0007968,-0.00184299
LM_normal,6,20,G3,run378_u0065080.log,0.03225602,39.0,420548.213277,1.907257,99.99954648315227,18.33247,1.77641e-06,99.9999903100346,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99936375,5.99825883,-24.97644406,0.0,0.0,0.0,14.0970711,-0.00312,0.00027338,0.0,0.0,0.00063625,-0.00174117,0.02355594,0.0,0.0,0.0,-0.00292928,-0.00312,0.00027338
LM_normal,6,20,G4,run379_u0065081.log,0.03556138,30.0,790910.859994,3.349879,99.99957645302783,14.52481,1.199453e-05,99.99991742039998,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99989305,2.99804021,-12.9775737,0.0,0.0,0.0,3.29315667,0.00336812,-0.00085694,0.0,0.0,0.00010695,-0.00195979,0.0224263,0.0,0.0,0.0,-0.00684328,0.00336812,-0.00085694
LM_normal,6,24,G0,run410_u0065087.log,0.03430281,38.0,548364.869502,2.56634,99.99953200138398,16.47399,2.38001e-06,99.99998555292314,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9997434,4.99890341,-18.97953854,0.0,0.0,0.0,9.98988743,0.00062268,-0.00175291,0.0,0.0,0.0002566,-0.00109659,0.02046146,0.0,0.0,0.0,-0.01011257,0.00062268,-0.00175291
LM_normal,6,24,G1,run017_u0065098.log,0.03751199,37.0,215600.52284,1.697427,99.99921269810591,11.53607,6.364934e-06,99.9999448258029,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99989364,1.99894109,-14.97183723,0.0,0.0,0.0,7.99653046,-0.00294279,-0.00177162,0.0,0.0,0.00010636,-0.00105891,0.02816277,0.0,0.0,0.0,-0.00346954,-0.00294279,-0.00177162
LM_normal,6,24,G2,run412_u0065004.log,0.02398716,38.0,1212843.339793,2.158836,99.99982200207322,22.16529,2.870479e-06,99.99998704966639,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00035926,7.99827905,-21.98752821,0.0,0.0,0.0,12.29210368,0.00068353,0.00085512,0.0,0.0,-0.00035926,-0.00172095,0.01247179,0.0,0.0,0.0,-0.00789651,0.00068353,0.00085512
LM_normal,6,24,G3,run413_u0065009.log,0.0170546,41.0,504446.790901,1.909986,99.99962137017532,18.77347,5.638905e-06,99.99996996343776,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.0002524,5.99947196,-24.99088373,0.0,0.0,0.0,14.09586198,0.00224779,0.0007717,0.0,0.0,-0.0002524,-0.00052804,0.00911627,0.0,0.0,0.0,-0.0041384,0.00224779,0.0007717
LM_normal,6,24,G4,run414_u0065014.log,0.024543640000000002,31.0,949327.87606,4.056138,99.99957273581633,15.21113,1.01185e-05,99.99993347962972,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00030161,2.99790397,-12.986142,0.0,0.0,0.0,3.30324568,0.00317089,-0.00187138,0.0,0.0,-0.00030161,-0.00209603,0.013858,0.0,0.0,0.0,0.00324573,0.00317089,-0.00187138
LM_normal,6,30,G0,run020_u0065014.log,0.029331999999999997,17.0,685546.008279,2.61168,99.99961903650981,17.0731,0.0006806999,99.99601302692541,0.01562,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99978744,4.99916517,-18.97960735,0.0,0.0,0.0,9.99408944,0.0017956,-0.0001858,0.0,0.0,0.00021256,-0.00083483,0.02039265,0.0,0.0,0.0,-0.00591056,0.0017956,-0.0001858
LM_normal,6,30,G1,run446_u0065099.log,0.01076328,35.0,269627.997663,2.524702,99.99906363507428,12.52608,2.124609e-06,99.99998303851643,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00040914,1.99978793,-14.9935577,0.0,0.0,0.0,8.00226974,-0.00138609,4.394e-05,0.0,0.0,-0.00040914,-0.00021207,0.0064423,0.0,0.0,0.0,0.00226974,-0.00138609,4.394e-05
LM_normal,6,30,G2,run447_u0065007.log,0.03899181,40.0,1515939.344584,2.771699,99.99981716293532,20.77273,3.010013e-06,99.99998550978616,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99921933,7.99894806,-21.97214925,0.0,0.0,0.0,12.30560005,-0.00094055,-0.00276804,0.0,0.0,0.00078067,-0.00105194,0.02785075,0.0,0.0,0.0,0.00559986,-0.00094055,-0.00276804
LM_normal,6,30,G3,run448_u0065028.log,0.03286033,39.0,630719.712822,2.478516,99.99960703368713,18.85428,4.136492e-06,99.9999780607268,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00009792,5.99958437,-24.97482742,0.0,0.0,0.0,14.09589229,-0.00132453,-0.00174158,0.0,0.0,-9.792e-05,-0.00041563,0.02517258,0.0,0.0,0.0,-0.00410809,-0.00132453,-0.00174158
LM_normal,6,30,G4,run449_u0065031.log,0.030228190000000002,35.0,1186646.661549,4.387198,99.99963028607064,14.61964,7.024111e-06,99.99995195428205,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00113606,2.99921937,-12.97861523,0.0,0.0,0.0,3.29624811,0.00256208,0.00061281,0.0,0.0,-0.00113606,-0.00078063,0.02138477,0.0,0.0,0.0,-0.00375184,0.00256208,0.00061281
LM_normal,6,36,G0,run480_u0065034.log,0.0180856,37.0,822525.195775,3.251421,99.99960470256515,16.82979,5.602525e-06,99.99996671066602,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99995801,4.99935507,-18.98820358,0.0,0.0,0.0,9.99627882,-0.00037532,-0.00150576,0.0,0.0,4.199e-05,-0.00064493,0.01179642,0.0,0.0,0.0,-0.00372118,-0.00037532,-0.00150576
LM_normal,6,36,G1,run481_u0065047.log,0.02156366,37.0,323474.326754,2.544586,99.99921335766412,12.74133,7.518632e-06,99.9999409902106,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00043494,1.99920828,-14.98343214,0.0,0.0,0.0,7.99937045,-0.00139822,-0.00174137,0.0,0.0,-0.00043494,-0.00079172,0.01656786,0.0,0.0,0.0,-0.00062955,-0.00139822,-0.00174137
LM_normal,6,36,G2,run482_u0065053.log,0.01261287,35.0,1819312.709639,2.998056,99.99983520941814,21.09253,1.490886e-05,99.99992931687191,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00092734,7.9985803,-21.99264748,0.0,0.0,0.0,12.29887293,-0.00133067,-0.00045538,0.0,0.0,-0.00092734,-0.0014197,0.00735252,0.0,0.0,0.0,-0.00112726,-0.00133067,-0.00045538
LM_normal,6,36,G3,run483_u0065076.log,0.009321079999999999,36.0,756881.892196,3.196619,99.99957765946932,18.19439,2.8172e-06,99.99998451610635,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.0004796,5.99988046,-25.00608667,0.0,0.0,0.0,14.09868253,0.00042206,-0.00089536,0.0,0.0,-0.0004796,-0.00011954,-0.00608667,0.0,0.0,0.0,-0.00131785,0.00042206,-0.00089536
LM_normal,6,36,G4,run484_u0065080.log,0.01204217,31.0,1423913.588318,6.237301,99.99956196070806,14.78066,1.484436e-05,99.99989956903141,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00001877,3.00005693,-13.00575627,0.0,0.0,0.0,3.30236474,0.00279219,-0.00105322,0.0,0.0,-1.877e-05,5.693e-05,-0.00575627,0.0,0.0,0.0,0.00236479,0.00279219,-0.00105322
LM_normal,6,40,G0,run515_u0065053.log,0.016606140000000002,36.0,914193.887605,3.71537,99.99959359058835,15.82907,6.296465e-06,99.99996022214192,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00106873,4.99893825,-18.98925897,0.0,0.0,0.0,9.99711485,-8.93e-05,0.00076018,0.0,0.0,-0.00106873,-0.00106175,0.01074103,0.0,0.0,0.0,-0.00288515,-8.93e-05,0.00076018
LM_normal,6,40,G1,run516_u0065081.log,0.03404164,37.0,359318.576921,3.658693,99.99898176903868,12.45837,4.109083e-06,99.99996701749104,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99984341,1.99938089,-14.98232968,0.0,0.0,0.0,7.98804445,-0.00341061,-0.00022946,0.0,0.0,0.00015659,-0.00061911,0.01767032,0.0,0.0,0.0,-0.01195555,-0.00341061,-0.00022946
LM_normal,6,40,G2,run517_u0065083.log,0.017561939999999998,36.0,2021490.257308,3.448155,99.99982942509925,22.48748,3.666163e-06,99.99998369687044,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99995641,7.9991814,-21.98583769,0.0,0.0,0.0,12.29781967,-5.601e-05,-0.00030091,0.0,0.0,4.359e-05,-0.0008186,0.01416231,0.0,0.0,0.0,-0.00218052,-5.601e-05,-0.00030091
LM_normal,6,40,G3,run518_u0065087.log,0.01283221,42.0,841061.271519,3.671126,99.99956351265665,19.56829,3.494835e-06,99.99998214031477,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99981937,5.9996444,-24.99443493,0.0,0.0,0.0,14.09595185,-0.00177293,0.00090944,0.0,0.0,0.00018063,-0.0003556,0.00556507,0.0,0.0,0.0,-0.00404854,-0.00177293,0.00090944
LM_normal,6,40,G4,run027_u0065053.log,0.02609253,34.0,1582033.829889,6.10803,99.99961391280739,15.14437,4.456935e-06,99.99997057035057,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99987375,2.99815152,-12.97823829,0.0,0.0,0.0,3.30193692,-0.00036044,5.868e-05,0.0,0.0,0.00012625,-0.00184848,0.02176171,0.0,0.0,0.0,0.00193697,-0.00036044,5.868e-05
LM_normal,6,45,G0,run550_u0065007.log,0.02186898,36.0,1028523.387348,3.976112,99.99961341549947,17.91953,6.724216e-06,99.99996247548903,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.0003106,4.999193,-18.99205527,0.0,0.0,0.0,9.98948354,-0.00125043,-0.00103976,0.0,0.0,-0.0003106,-0.000807,0.00794473,0.0,0.0,0.0,-0.01051646,-0.00125043,-0.00103976
