lambda,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,6,9,243,G4,run369_u0065078.log,0.07408179,50,95054.482704,0.881186,99.99907296744463,6.172237,5.319623e-06,99.9999138136951,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99779757,-2.00277036,-7.9347931,0.0,0.0,0.0,2.99933983,-0.00038476,0.00285717,0.0,0.0,0.00220243,-0.00277036,0.0652069,0.0,0.0,0.0,-0.00066017,-0.00038476,0.00285717
LM_normal,6,10,270,G0,run370_u0065034.log,0.13214356,57,228440.899944,0.803825,99.99964812562014,8.233512,4.388449e-06,99.99994670015663,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00030569,4.99423499,-18.88481935,0.0,0.0,0.0,10.00382007,-0.00497349,0.00209865,0.0,0.0,-0.00030569,-0.00576501,0.11518065,0.0,0.0,0.0,0.00382007,-0.00497349,0.00209865
LM_normal,6,10,270,G1,run371_u0065009.log,0.07709469,53,178544.456505,0.804387,99.99954947523113,7.618158,1.007283e-05,99.99986777866776,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00279695,-6.00387682,-11.94687707,0.0,0.0,0.0,5.0143724,0.00187908,0.00104651,0.0,0.0,-0.00279695,-0.00387682,0.05312293,0.0,0.0,0.0,0.0143724,0.00187908,0.00104651
LM_normal,6,10,270,G2,run372_u0065022.log,0.11158864,54,932244.2408,0.959395,99.99989708759165,16.28918,9.322475e-06,99.99994276891162,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99789823,-12.00716351,-21.90116343,0.0,0.0,0.0,15.00105866,0.00202205,-0.00040608,0.0,0.0,0.00210177,-0.00716351,0.09883657,0.0,0.0,0.0,0.00105866,0.00202205,-0.00040608
LM_normal,6,10,270,G3,run373_u0065078.log,0.13259061,65,1258710.956748,1.314236,99.9998955887376,14.59432,1.024892e-05,99.99992977459723,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00190527,-8.01152588,-24.89324578,0.0,0.0,0.0,25.00723357,-0.00286545,0.00230622,0.0,0.0,-0.00190527,-0.01152588,0.10675422,0.0,0.0,0.0,0.00723357,-0.00286545,0.00230622
LM_normal,6,10,270,G4,run374_u0065007.log,0.17167405,41,105658.637817,1.036167,99.99901932580107,6.907251,1.326911e-05,99.99980789593428,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99898697,-2.00626442,-7.85008837,0.0,0.0,0.0,3.00510644,-0.00643544,0.00294309,0.0,0.0,0.00101303,-0.00626442,0.14991163,0.0,0.0,0.0,0.00510644,-0.00643544,0.00294309
LM_normal,6,12,324,G0,run375_u0065009.log,0.17327069,54,274070.336905,1.06538,99.99961127496978,7.657732,1.10672e-05,99.9998554767913,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99763484,4.99501314,-18.84449412,0.0,0.0,0.0,10.00745234,-0.00246648,0.00049397,0.0,0.0,0.00236516,-0.00498686,0.15550588,0.0,0.0,0.0,0.00745234,-0.00246648,0.00049397
LM_normal,6,12,324,G1,run376_u0065022.log,0.07341893000000001,51,214045.337254,1.095006,99.99948842333403,7.397295,8.310812e-06,99.99988765066149,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99899474,-6.00331126,-11.94835302,0.0,0.0,0.0,4.99130704,-0.00313747,0.005625,0.0,0.0,0.00100526,-0.00331126,0.05164698,0.0,0.0,0.0,-0.00869296,-0.00313747,0.005625
LM_normal,6,12,324,G2,run377_u0065034.log,0.22446905,52,1118566.647891,1.584382,99.99985835604852,16.59412,3.143889e-05,99.99981054198715,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99354745,-12.00826804,-21.80861752,0.0,0.0,0.0,14.98623748,0.00331628,-0.00128718,0.0,0.0,0.00645255,-0.00826804,0.19138248,0.0,0.0,0.0,-0.01376252,0.00331628,-0.00128718
LM_normal,6,12,324,G3,run378_u0065078.log,0.07083367,67,1510621.39655,1.3941,99.99990771347453,17.66931,1.071741e-05,99.99993934449054,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00327769,-8.0057216,-24.94346703,0.0,0.0,0.0,25.00369228,7.467e-05,0.00153446,0.0,0.0,-0.00327769,-0.0057216,0.05653297,0.0,0.0,0.0,0.00369228,7.467e-05,0.00153446
LM_normal,6,12,324,G4,run379_u0065007.log,0.1537701,48,126776.993924,1.541304,99.99878423998528,4.947264,4.879759e-06,99.99990136449155,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00119454,-2.00765786,-7.86706975,0.0,0.0,0.0,2.99445383,0.00557179,0.00086949,0.0,0.0,-0.00119454,-0.00765786,0.13293025,0.0,0.0,0.0,-0.00554617,0.00557179,0.00086949
LM_normal,6,15,405,G0,run380_u0065022.log,0.05932391,56,342652.579164,1.316901,99.9996156745695,8.128114,5.048812e-06,99.99993788458184,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9989083,4.99758499,-18.95421515,0.0,0.0,0.0,9.99642503,-0.00419357,0.00226381,0.0,0.0,0.0010917,-0.00241501,0.04578485,0.0,0.0,0.0,-0.00357497,-0.00419357,0.00226381
LM_normal,6,15,405,G1,run381_u0065085.log,0.03675427,60,267752.644373,1.22719,99.99954167025955,6.576771,1.900847e-05,99.99971097564443,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00051069,-5.99899723,-11.98796562,0.0,0.0,0.0,4.9833055,-0.00341496,0.00309697,0.0,0.0,-0.00051069,0.00100277,0.01203438,0.0,0.0,0.0,-0.0166945,-0.00341496,0.00309697
LM_normal,6,15,405,G2,run382_u0065009.log,0.12526539,53,1398580.317803,1.429214,99.9998978096587,14.6145,7.734847e-06,99.99994707415924,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99682263,-12.0066601,-21.90147093,0.0,0.0,0.0,14.98463563,0.00103105,0.00050343,0.0,0.0,0.00317737,-0.0066601,0.09852907,0.0,0.0,0.0,-0.01536437,0.00103105,0.00050343
LM_normal,6,15,405,G3,run383_u0065034.log,0.19917744,69,1887935.087315,2.415604,99.99987205047375,15.75936,1.605013e-05,99.99989815493777,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.0046359,-8.01431571,-24.83020083,0.0,0.0,0.0,25.00382838,-0.00352129,0.00307699,0.0,0.0,-0.0046359,-0.01431571,0.16979917,0.0,0.0,0.0,0.00382838,-0.00352129,0.00307699
LM_normal,6,15,405,G4,run384_u0065007.log,0.10664883,49,158376.641244,1.25942,99.99920479434967,5.099768,6.216018e-06,99.9998781117494,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00137628,-2.00164683,-7.90211652,0.0,0.0,0.0,2.99709924,0.00195547,-0.00088601,0.0,0.0,-0.00137628,-0.00164683,0.09788348,0.0,0.0,0.0,-0.00290076,0.00195547,-0.00088601
LM_normal,6,18,486,G0,run385_u0065078.log,0.047999,59,411291.491142,1.35263,99.99967112618931,8.185547,5.940613e-06,99.99992742558315,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00056178,4.99796515,-18.96541154,0.0,0.0,0.0,10.00820539,-0.0019945,-0.00061402,0.0,0.0,-0.00056178,-0.00203485,0.03458846,0.0,0.0,0.0,0.00820539,-0.0019945,-0.00061402
LM_normal,6,18,486,G1,run386_u0065065.log,0.06367728,57,321314.658727,1.589803,99.99950521927438,6.422407,5.227308e-06,99.99991860827257,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00122446,-6.00404205,-11.96065442,0.0,0.0,0.0,4.98829821,-0.00233056,0.00503284,0.0,0.0,-0.00122446,-0.00404205,0.03934558,0.0,0.0,0.0,-0.01170179,-0.00233056,0.00503284
LM_normal,6,18,486,G2,run000_u0065007.log,0.06718463000000001,55,1678448.574551,2.317751,99.99986191111034,14.51885,1.188354e-05,99.9999181509555,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99945414,-12.00331849,-21.94413199,0.0,0.0,0.0,15.00242984,0.00253293,-0.0024895,0.0,0.0,0.00054586,-0.00331849,0.05586801,0.0,0.0,0.0,0.00242984,0.00253293,-0.0024895
LM_normal,6,18,486,G3,run388_u0065022.log,0.11944087,64,2265541.337406,2.409087,99.99989366395748,18.70306,2.177986e-05,99.99988354921602,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00317993,-8.00808327,-24.90442483,0.0,0.0,0.0,24.9931185,0.00097403,0.00474697,0.0,0.0,-0.00317993,-0.00808327,0.09557517,0.0,0.0,0.0,-0.0068815,0.00097403,0.00474697
LM_normal,6,18,486,G4,run389_u0065064.log,0.07797946,55,190078.823934,1.883551,99.99900906846905,5.646912,3.692834e-06,99.99993460436428,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.9990275,-2.00240142,-7.93409322,0.0,0.0,0.0,2.99429851,-0.00045068,0.00254659,0.0,0.0,0.0009725,-0.00240142,0.06590678,0.0,0.0,0.0,-0.00570149,-0.00045068,0.00254659
LM_normal,6,24,648,G0,run390_u0065009.log,0.10673401,62,548327.746369,2.350799,99.9995712784889,8.686398,7.394555e-06,99.99991487202175,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99913497,4.99946051,-18.90063444,0.0,0.0,0.0,9.99666281,-0.00220512,0.00042162,0.0,0.0,0.00086503,-0.00053949,0.09936556,0.0,0.0,0.0,-0.00333719,-0.00220512,0.00042162
LM_normal,6,24,648,G1,run391_u0065085.log,0.09071258,58,428275.474817,2.503498,99.99941544679834,6.425243,1.405264e-05,99.99978129013954,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00145805,-6.00346033,-11.92077022,0.0,0.0,0.0,4.99955834,-0.00151995,0.00460281,0.0,0.0,-0.00145805,-0.00346033,0.07922978,0.0,0.0,0.0,-0.00044166,-0.00151995,0.00460281
LM_normal,6,24,648,G2,run392_u0065007.log,0.11256352,56,2237459.56088,2.5249,99.99988715326774,15.57127,2.281136e-05,99.99985350353568,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99759345,-12.00580132,-21.90251195,0.0,0.0,0.0,14.99418271,-0.000198,0.00085231,0.0,0.0,0.00240655,-0.00580132,0.09748805,0.0,0.0,0.0,-0.00581729,-0.000198,0.00085231
LM_normal,6,24,648,G3,run393_u0065034.log,0.14057137,63,3020922.937738,3.209825,99.99989374687584,18.45311,1.197304e-05,99.99993511641128,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00144404,-8.01075001,-24.88253258,0.0,0.0,0.0,24.99074147,-0.00158284,6.853e-05,0.0,0.0,-0.00144404,-0.01075001,0.11746742,0.0,0.0,0.0,-0.00925853,-0.00158284,6.853e-05
LM_normal,6,24,648,G4,run394_u0065078.log,0.10285988,55,253596.185564,2.760235,99.99891156288733,5.009781,7.61711e-06,99.99984795522998,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00163604,-2.00487845,-7.91118832,0.0,0.0,0.0,3.00456837,0.00203096,0.00093438,0.0,0.0,-0.00163604,-0.00487845,0.08881168,0.0,0.0,0.0,0.00456837,0.00203096,0.00093438
LM_normal,6,36,972,G0,run395_u0065065.log,0.04105348,61,822550.160376,2.790982,99.99966069157428,7.969247,9.518244e-06,99.99988056281855,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99984519,4.99961419,-18.96639534,0.0,0.0,0.0,10.0048085,-0.00184776,-0.00025194,0.0,0.0,0.00015481,-0.00038581,0.03360466,0.0,0.0,0.0,0.0048085,-0.00184776,-0.00025194
LM_normal,6,36,972,G1,run396_u0065064.log,0.15503478999999998,61,642480.045604,4.589603,99.99928564271663,6.082256,2.600396e-05,99.9995724619286,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00257963,-6.00713535,-11.86119823,0.0,0.0,0.0,5.00077929,0.00043553,0.00530322,0.0,0.0,-0.00257963,-0.00713535,0.13880177,0.0,0.0,0.0,0.00077929,0.00043553,0.00530322
LM_normal,6,36,972,G2,run397_u0065022.log,0.06328468,59,3356651.102638,4.391698,99.99986916429901,13.74325,2.30729e-05,99.99983211467448,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9991784,-12.00304682,-21.94369828,0.0,0.0,0.0,14.99811777,0.00118404,4.827e-05,0.0,0.0,0.0008216,-0.00304682,0.05630172,0.0,0.0,0.0,-0.00188223,0.00118404,4.827e-05
LM_normal,6,36,972,G3,run398_u0065007.log,0.07584062999999999,69,4531060.52634,4.382881,99.99990327030561,16.83123,1.930229e-05,99.9998853186012,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00340835,-8.00411326,-24.94170945,0.0,0.0,0.0,24.99243104,9.961e-05,0.0023599,0.0,0.0,-0.00340835,-0.00411326,0.05829055,0.0,0.0,0.0,-0.00756896,9.961e-05,0.0023599
LM_normal,6,36,972,G4,run399_u0065009.log,0.12688168,51,380225.457356,4.277192,99.99887509057659,5.052747,1.776105e-05,99.99964848724863,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00017912,-2.00590564,-7.89054645,0.0,0.0,0.0,2.99311292,0.00351924,-0.00093705,0.0,0.0,-0.00017912,-0.00590564,0.10945355,0.0,0.0,0.0,-0.00688708,0.00351924,-0.00093705
LM_normal,6,60,1620,G0,run400_u0065085.log,0.06727163,66,1370804.872745,6.479583,99.99952731543861,7.972735,1.291382e-05,99.9998380252197,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99855168,4.99813521,-18.94474547,0.0,0.0,0.0,10.00535341,-0.00143093,0.00191965,0.0,0.0,0.00144832,-0.00186479,0.05525453,0.0,0.0,0.0,0.00535341,-0.00143093,0.00191965
LM_normal,6,60,1620,G1,run401_u0065034.log,0.039209539999999994,66,1070978.989719,5.730975,99.9994648844604,6.260874,1.091715e-05,99.99982562897767,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99999345,-6.00116314,-11.96775015,0.0,0.0,0.0,5.00118317,0.00141825,0.00318858,0.0,0.0,6.55e-06,-0.00116314,0.03224985,0.0,0.0,0.0,0.00118317,0.00141825,0.00318858
LM_normal,6,60,1620,G2,run402_u0065078.log,0.08857716,58,5593481.732995,6.071933,99.99989144627104,14.78448,1.797246e-05,99.99987843698257,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99826523,-12.00462271,-21.9264867,0.0,0.0,0.0,14.99449209,0.00276444,0.00043403,0.0,0.0,0.00173477,-0.00462271,0.0735133,0.0,0.0,0.0,-0.00550791,0.00276444,0.00043403
LM_normal,6,60,1620,G3,run403_u0065065.log,0.058886879999999996,69,7552445.66281,7.752447,99.99989735183348,14.76901,2.874415e-05,99.9998053752418,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00115811,-8.00384917,-24.95215459,0.0,0.0,0.0,25.00298423,-0.00197478,0.00107518,0.0,0.0,-0.00115811,-0.00384917,0.04784541,0.0,0.0,0.0,0.00298423,-0.00197478,0.00107518
LM_normal,6,60,1620,G4,run404_u0065022.log,0.07351979,58,633811.257752,5.635016,99.9991109315382,5.052895,7.891629e-06,99.9998438196519,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00065623,-2.00268297,-7.93325411,0.0,0.0,0.0,3.00236168,-0.00023306,-0.00083996,0.0,0.0,-0.00065623,-0.00268297,0.06674589,0.0,0.0,0.0,0.00236168,-0.00023306,-0.00083996
LM_normal,6,90,2430,G0,run405_u0065064.log,0.0330918,68,2056390.646116,8.832568,99.9995704819988,8.132459,1.336925e-05,99.9998356063031,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99984145,4.99767868,-18.97157686,0.0,0.0,0.0,9.99987116,-0.00132996,0.00072999,0.0,0.0,0.00015855,-0.00232132,0.02842314,0.0,0.0,0.0,-0.00012884,-0.00132996,0.00072999
LM_normal,6,90,2430,G1,run406_u0065009.log,0.04636444,62,1606627.76139,8.252066,99.9994863734962,6.402118,2.270532e-05,99.99964534674305,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00138452,-6.00077513,-11.96174617,0.0,0.0,0.0,4.9963097,-0.00032306,0.0019376,0.0,0.0,-0.00138452,-0.00077513,0.03825383,0.0,0.0,0.0,-0.0036903,-0.00032306,0.0019376
LM_normal,6,90,2430,G2,run407_u0065007.log,0.04143817,66,8391207.009698,8.910604,99.99989381022313,14.10312,1.466062e-05,99.99989604697402,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99900359,-12.00218988,-21.96664136,0.0,0.0,0.0,15.00410489,0.000197,0.00059135,0.0,0.0,0.00099641,-0.00218988,0.03335864,0.0,0.0,0.0,0.00410489,0.000197,0.00059135
LM_normal,6,90,2430,G3,run408_u0065046.log,0.11689265,50,11327900.822798,12.696124,99.99988792165293,15.60514,0.000960648,99.99384402831375,0.01562,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00081999,-8.00837416,-24.90374403,0.0,0.0,0.0,25.00631543,-0.00110485,0.00402225,0.0,0.0,-0.00081999,-0.00837416,0.09625597,0.0,0.0,0.0,0.00631543,-0.00110485,0.00402225
LM_normal,6,90,2430,G4,run409_u0065078.log,0.09572034,50,950501.820204,8.98896,99.9990542932366,5.49642,2.248812e-05,99.99959085877717,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99838656,-2.00258106,-7.91245334,0.0,0.0,0.0,2.99722511,-0.00066178,0.00054251,0.0,0.0,0.00161344,-0.00258106,0.08754666,0.0,0.0,0.0,-0.00277489,-0.00066178,0.00054251
LM_normal,6,180,4860,G0,run410_u0065031.log,0.03588303,63,4112603.538138,17.828392,99.99956649378346,7.997199,2.368411e-05,99.9997038449337,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99989239,4.99810763,-18.96876573,0.0,0.0,0.0,9.99909803,-0.0010809,0.00066591,0.0,0.0,0.00010761,-0.00189237,0.03123427,0.0,0.0,0.0,-0.00090197,-0.0010809,0.00066591
LM_normal,6,180,4860,G1,run411_u0065085.log,0.03731223,47,3213027.034969,17.255695,99.99946294585101,6.059547,0.001390759,99.97704846583416,0.01562,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00100671,-6.00096762,-11.96686572,0.0,0.0,0.0,5.00052897,-0.0004232,0.00125145,0.0,0.0,-0.00100671,-0.00096762,0.03313428,0.0,0.0,0.0,0.00052897,-0.0004232,0.00125145
LM_normal,6,180,4860,G2,run412_u0065034.log,0.07774755,58,16782270.379685,18.682561,99.99988867679654,14.0412,3.298423e-05,99.99976508966469,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99918497,-12.00332954,-21.93286982,0.0,0.0,0.0,15.00453003,0.00080792,0.00113485,0.0,0.0,0.00081503,-0.00332954,0.06713018,0.0,0.0,0.0,0.00453003,0.00080792,0.00113485
LM_normal,6,180,4860,G3,run413_u0065022.log,0.04571372,64,22656591.072398,21.970429,99.99990302853183,15.6664,0.001623057,99.98963988535975,0.01562,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00081261,-8.00291772,-24.96157757,0.0,0.0,0.0,24.9981198,-0.00030308,0.00137768,0.0,0.0,-0.00081261,-0.00291772,0.03842243,0.0,0.0,0.0,-0.0018802,-0.00030308,0.00137768
LM_normal,6,180,4860,G4,run414_u0065065.log,0.07142036,35,1901133.215199,18.561368,99.99902366820739,5.160849,0.001055263,99.97955253098861,0.01562,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99844515,-2.00229465,-7.93636927,0.0,0.0,0.0,2.99729622,-0.00102652,0.00020983,0.0,0.0,0.00155485,-0.00229465,0.06363073,0.0,0.0,0.0,-0.00270378,-0.00102652,0.00020983
LM_normal,6,360,9720,G0,run415_u0065083.log,0.05143534,46,8225154.764029,36.264965,99.9995590968676,8.123443,0.002887101,99.96445963860397,0.01562,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99977227,4.99808783,-18.95422662,0.0,0.0,0.0,10.00329086,-0.00022805,3.15e-06,0.0,0.0,0.00022773,-0.00191217,0.04577338,0.0,0.0,0.0,0.00329086,-0.00022805,3.15e-06
LM_normal,6,360,9720,G1,run416_u0065009.log,0.03629835,49,6426033.946554,36.085472,99.99943844878038,6.072226,0.001393475,99.97705166112065,0.01562,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00065081,-6.00123871,-11.96905351,0.0,0.0,0.0,5.0026518,1.849e-05,0.00079205,0.0,0.0,-0.00065081,-0.00123871,0.03094649,0.0,0.0,0.0,0.0026518,1.849e-05,0.00079205
LM_normal,6,360,9720,G2,run417_u0065046.log,0.06455024,61,33565024.669269,37.721193,99.99988761756211,13.45453,7.532296e-05,99.99944016654612,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99928688,-12.00282506,-21.94592444,0.0,0.0,0.0,15.0051128,0.00061378,0.00120992,0.0,0.0,0.00071312,-0.00282506,0.05407556,0.0,0.0,0.0,0.0051128,0.00061378,0.00120992
LM_normal,6,360,9720,G3,run418_u0065064.log,0.04244459,62,45313746.39676,43.944234,99.99990302228906,15.70425,0.00333671,99.9787528216884,0.01562,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00046849,-8.00273876,-24.96232893,0.0,0.0,0.0,24.99953618,-0.00024116,0.00086129,0.0,0.0,-0.00046849,-0.00273876,0.03767107,0.0,0.0,0.0,-0.00046382,-0.00024116,0.00086129
LM_normal,6,360,9720,G4,run419_u0065007.log,0.06167297,57,3802555.320441,37.459419,99.9990148882569,5.191113,4.101906e-05,99.99920982147759,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99911056,-2.00213595,-7.94413808,0.0,0.0,0.0,2.99751401,-0.00021731,-8.236e-05,0.0,0.0,0.00088944,-0.00213595,0.05586192,0.0,0.0,0.0,-0.00248599,-0.00021731,-8.236e-05
LM_normal,7,3,105,G0,run420_u0065078.log,0.29830709,56,81680.440555,0.80013,99.99902041419638,7.407532,1.321485e-05,99.99982160252564,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00901373,4.9919467,-18.75856255,0.0,0.0,0.0,9.97369027,-0.00541511,0.00807777,0.0,0.0,-0.00901373,-0.0080533,0.24143745,0.0,0.0,0.0,-0.02630973,-0.00541511,0.00807777
LM_normal,7,3,105,G1,run421_u0065078.log,1.01680028,37,62894.467212,7.028647,99.98882469744707,6.427598,3.074447e-05,99.99952168026064,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00427547,-6.04510318,-11.06148567,0.0,0.0,0.0,4.9997995,0.00350459,0.02520221,0.0,0.0,-0.00427547,-0.04510318,0.93851433,0.0,0.0,0.0,-0.0002005,0.00350459,0.02520221
LM_normal,7,3,105,G2,run422_u0065078.log,0.25860917,56,330245.697559,0.492209,99.99985095672596,11.72023,1.222517e-05,99.99989569172277,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99376558,-12.01442542,-21.7957214,0.0,0.0,0.0,15.01675468,0.00735823,0.00955782,0.0,0.0,0.00623442,-0.01442542,0.2042786,0.0,0.0,0.0,0.01675468,0.00735823,0.00955782
LM_normal,7,3,105,G3,run423_u0065080.log,0.15333865,51,452779.717071,0.544838,99.99987966819637,18.01842,7.529906e-06,99.99995820995403,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99918583,-8.01057815,-24.90110041,0.0,0.0,0.0,24.96786574,0.00459091,0.00632157,0.0,0.0,0.00081417,-0.01057815,0.09889959,0.0,0.0,0.0,-0.03213426,0.00459091,0.00632157
