lambda,cuboid,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
GN,normal,3,3,G0,run00_u0065007.log,0.0243087,12,34626.358554,0.034955,99.99989905089227,17.12577,0.01665857,99.90272805251968,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00290811,5.00137134,-19.0106692,0.0,0.0,0.0,10.00654701,-0.00192582,-0.00088722,0.0,0.0,-0.00290811,0.00137134,-0.0106692,0.0,0.0,0.0,0.00654701,-0.00192582,-0.00088722
GN,normal,3,3,G1,run01_u0065009.log,0.03896762,15,13730.98587,0.039923,99.99970924884506,13.12913,0.002032259,99.98452099263241,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00288534,2.00108105,-15.02841796,0.0,0.0,0.0,8.00233707,0.00034822,0.00389798,0.0,0.0,-0.00288534,0.00108105,-0.02841796,0.0,0.0,0.0,0.00233707,0.00034822,0.00389798
GN,normal,3,3,G2,run02_u0065014.log,0.12222077,12,76380.162389,0.043998,99.99994239603764,30.08415,0.08073518,99.73163549576769,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00203015,7.99501113,-21.90276339,0.0,0.0,0.0,12.29569742,0.00606879,-0.00759358,0.0,0.0,-0.00203015,-0.00498887,0.09723661,0.0,0.0,0.0,-0.00430277,0.00606879,-0.00759358
GN,normal,3,3,G3,run03_u0065017.log,0.07065448,14,32157.901912,0.065768,99.99979548417002,23.56316,0.05300612,99.77504664060339,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00186998,6.00035287,-24.94756927,0.0,0.0,0.0,14.10635863,0.0084136,0.00122905,0.0,0.0,-0.00186998,0.00035287,0.05243073,0.0,0.0,0.0,0.00635825,0.0084136,0.00122905
GN,normal,3,3,G4,run04_u0065020.log,0.13593258,11,59387.058298,0.145162,99.99975556627291,16.72388,0.01793521,99.89275688416802,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.0013649,3.00590119,-13.11034861,0.0,0.0,0.0,3.28818766,-0.00131209,-0.0051935,0.0,0.0,-0.0013649,0.00590119,-0.11034861,0.0,0.0,0.0,-0.01181229,-0.00131209,-0.0051935
GN,normal,3,5,G0,run05_u0065031.log,0.06258197,11,57571.284605,0.099956,99.99982637872216,15.86493,0.02109461,99.86703622392282,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00000407,4.99407449,-18.95298185,0.0,0.0,0.0,10.0057989,-0.00050806,-0.00332728,0.0,0.0,-4.07e-06,-0.00592551,0.04701815,0.0,0.0,0.0,0.0057989,-0.00050806,-0.00332728
GN,normal,3,5,G1,run06_u0065034.log,0.03759295,12,22755.333334,0.10449,99.99954081094543,9.743465,0.005054385,99.94812538455263,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00058688,1.99719918,-14.97211237,0.0,0.0,0.0,8.00117907,-0.00352142,-0.00161713,0.0,0.0,-0.00058688,-0.00280082,0.02788763,0.0,0.0,0.0,0.00117907,-0.00352142,-0.00161713
GN,normal,3,5,G2,run07_u0065047.log,0.01850375,13,127124.622412,0.175598,99.99986186940289,20.71177,0.005861749,99.97169846420658,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99965637,7.99854424,-21.99980043,0.0,0.0,0.0,12.31083498,0.00454172,-0.00112828,0.0,0.0,0.00034363,-0.00145576,0.00019957,0.0,0.0,0.0,0.01083479,0.00454172,-0.00112828
GN,normal,3,5,G3,run08_u0065053.log,0.05342828,13,53420.546832,0.069683,99.99986955768121,21.22038,0.005191057,99.97553739848202,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99554342,5.9976439,-25.02869804,0.0,0.0,0.0,14.08989797,-0.0011806,-0.00663455,0.0,0.0,0.00445658,-0.0023561,-0.02869804,0.0,0.0,0.0,-0.01010241,-0.0011806,-0.00663455
GN,normal,3,5,G4,run09_u0065064.log,0.0872558,14,98854.286311,0.127813,99.999870705657,17.79052,0.009970431,99.94395649480735,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.0007312,2.99722729,-12.93907215,0.0,0.0,0.0,3.28351714,-0.00350582,0.00283541,0.0,0.0,-0.0007312,-0.00277271,0.06092785,0.0,0.0,0.0,-0.01648281,-0.00350582,0.00283541
GN,normal,3,6,G0,run10_u0065076.log,0.015306710000000001,12,69186.211537,0.084003,99.99987858418876,19.27854,0.008847934,99.95410475067095,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.0013741,5.00064032,-18.99558554,0.0,0.0,0.0,10.00150747,-0.00382875,-0.00354161,0.0,0.0,-0.0013741,0.00064032,0.00441446,0.0,0.0,0.0,0.00150747,-0.00382875,-0.00354161
GN,normal,3,6,G1,run11_u0065077.log,0.02913909,12,27412.92906,0.12162,99.99955634073346,12.39969,0.005106962,99.95881379292548,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00216977,1.99929341,-14.98644685,0.0,0.0,0.0,8.00743193,0.00225701,0.00302064,0.0,0.0,-0.00216977,-0.00070659,0.01355315,0.0,0.0,0.0,0.00743193,0.00225701,0.00302064
GN,normal,3,6,G2,run12_u0065081.log,0.02422475,13,152667.334041,0.062829,99.99995884581308,25.89499,0.00897981,99.96532221097596,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00172223,7.99766586,-21.99157027,0.0,0.0,0.0,12.29069823,-0.00146061,-0.00097608,0.0,0.0,-0.00172223,-0.00233414,0.00842973,0.0,0.0,0.0,-0.00930196,-0.00146061,-0.00097608
GN,normal,3,6,G3,run13_u0065082.log,0.09523490999999999,15,64128.661421,0.116358,99.9998185553894,27.18811,0.005090023,99.98127849637211,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99961542,5.99333313,-24.92563533,0.0,0.0,0.0,14.09207291,0.00381595,0.00207537,0.0,0.0,0.00038458,-0.00666687,0.07436467,0.0,0.0,0.0,-0.00792747,0.00381595,0.00207537
GN,normal,3,6,G4,run14_u0065083.log,0.05249487,16,118761.272465,0.182547,99.99984629080151,18.46061,0.01337893,99.92752715105298,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99887393,3.00141955,-13.0346772,0.0,0.0,0.0,3.30784766,0.00527818,0.00214617,0.0,0.0,0.00112607,0.00141955,-0.0346772,0.0,0.0,0.0,0.0078477,0.00527818,0.00214617
GN,normal,3,9,G0,run15_u0065085.log,0.08491213,14,103579.458628,0.184283,99.99982208538022,17.49144,0.01451426,99.91702078273715,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00265149,4.99826016,-18.93063262,0.0,0.0,0.0,10.00258733,0.00042543,0.00814066,0.0,0.0,-0.00265149,-0.00173984,0.06936738,0.0,0.0,0.0,0.00258733,0.00042543,0.00814066
GN,normal,3,9,G1,run16_u0065087.log,0.042511759999999996,13,40916.328247,0.184004,99.9995502920035,13.11236,0.02156927,99.8355042875577,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00034915,2.00004628,-15.02931547,0.0,0.0,0.0,7.99040206,-0.00122324,0.00197968,0.0,0.0,-0.00034915,4.628e-05,-0.02931547,0.0,0.0,0.0,-0.00959794,-0.00122324,0.00197968
GN,normal,3,9,G2,run17_u0065091.log,0.020569050000000002,15,228728.701801,0.114217,99.9999500644217,31.83165,0.01614885,99.94926794558246,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00249825,7.99953289,-22.01000606,0.0,0.0,0.0,12.29659625,0.00258083,-0.00161286,0.0,0.0,-0.00249825,-0.00046711,-0.01000606,0.0,0.0,0.0,-0.00340394,0.00258083,-0.00161286
GN,normal,3,9,G3,run18_u0065092.log,0.04007861,12,96104.476441,0.229761,99.99976092580856,21.27459,0.01151827,99.9458590271305,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00195511,5.99716249,-24.96731722,0.0,0.0,0.0,14.10004478,0.0005603,-0.00199851,0.0,0.0,-0.00195511,-0.00283751,0.03268278,0.0,0.0,0.0,4.44e-05,0.0005603,-0.00199851
GN,normal,3,9,G4,run19_u0065096.log,0.07607127,12,178053.177874,0.444762,99.99975020833367,15.94337,0.01481002,99.90710859749225,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00067715,3.0026955,-13.05551237,0.0,0.0,0.0,3.31360337,-0.00030515,-0.00327768,0.0,0.0,-0.00067715,0.0026955,-0.05551237,0.0,0.0,0.0,0.01360342,-0.00030515,-0.00327768
GN,normal,3,10,G0,run20_u0065097.log,0.04534745,16,115162.126589,0.149624,99.99987007534124,14.5643,0.0104846,99.92801164491256,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00057702,4.9963258,-18.97127772,0.0,0.0,0.0,10.01103177,-0.00073985,-0.00060233,0.0,0.0,-0.00057702,-0.0036742,0.02872228,0.0,0.0,0.0,0.01103177,-0.00073985,-0.00060233
GN,normal,3,10,G1,run21_u0065098.log,0.05291955,15,45531.863345,0.213753,99.99953054194513,9.663387,0.008877992,99.90812753333795,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00011708,1.99657209,-14.95476075,0.0,0.0,0.0,8.0026605,-0.00091228,-0.00056253,0.0,0.0,-0.00011708,-0.00342791,0.04523925,0.0,0.0,0.0,0.0026605,-0.00091228,-0.00056253
GN,normal,3,10,G2,run22_u0065099.log,0.02096114,16,254239.475747,0.238809,99.99990606926823,18.80111,0.001708055,99.9909151374573,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99934516,8.00115686,-21.98856369,0.0,0.0,0.0,12.29399319,-5.62e-06,0.00170051,0.0,0.0,0.00065484,0.00115686,0.01143631,0.0,0.0,0.0,-0.006007,-5.62e-06,0.00170051
GN,normal,3,10,G3,run23_u0065007.log,0.06428824,15,106839.855028,0.226534,99.99978796863779,18.86798,0.00371118,99.98033080382744,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.9976393,5.99650154,-24.95723345,0.0,0.0,0.0,14.09074145,0.00629712,0.00010648,0.0,0.0,0.0023607,-0.00349846,0.04276655,0.0,0.0,0.0,-0.00925893,0.00629712,0.00010648
GN,normal,3,10,G4,run24_u0065009.log,0.04705318,13,197755.735571,0.244135,99.99987654719634,19.65604,0.006400456,99.96743771380196,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00146502,2.99720934,-12.96382222,0.0,0.0,0.0,3.30448568,0.00159294,-0.00054105,0.0,0.0,-0.00146502,-0.00279066,0.03617778,0.0,0.0,0.0,0.00448573,0.00159294,-0.00054105
GN,normal,3,12,G0,run25_u0065014.log,0.044217860000000005,15,138125.388434,0.199505,99.99985556239714,13.89364,0.001812232,99.98695639155757,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00201245,4.99927185,-18.97072944,0.0,0.0,0.0,9.99446794,-0.00148554,-0.0051891,0.0,0.0,-0.00201245,-0.00072815,0.02927056,0.0,0.0,0.0,-0.00553206,-0.00148554,-0.0051891
GN,normal,3,12,G1,run26_u0065017.log,0.02816866,14,54556.28867,0.240933,99.9995583772176,11.92797,0.00373437,99.96869232568493,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99978061,2.00080831,-15.01477894,0.0,0.0,0.0,8.01184111,-1.472e-05,0.00050619,0.0,0.0,0.00021939,0.00080831,-0.01477894,0.0,0.0,0.0,0.01184111,-1.472e-05,0.00050619
GN,normal,3,12,G2,run27_u0065020.log,0.02999366,14,305028.836065,0.140079,99.9999540768008,23.84851,0.00223813,99.99061522082512,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99967224,7.99891299,-22.01939976,0.0,0.0,0.0,12.29431523,-0.00173471,0.00175946,0.0,0.0,0.00032776,-0.00108701,-0.01939976,0.0,0.0,0.0,-0.00568496,-0.00173471,0.00175946
GN,normal,3,12,G3,run28_u0065031.log,0.0171529,15,128146.525345,0.2214,99.999827229026,19.78944,0.008818948,99.95543609116783,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00012381,5.99836879,-25.00335889,0.0,0.0,0.0,14.09091042,0.0006826,0.00226643,0.0,0.0,-0.00012381,-0.00163121,-0.00335889,0.0,0.0,0.0,-0.00908996,0.0006826,0.00226643
GN,normal,3,12,G4,run29_u0065034.log,0.04344962,12,237320.516425,0.527977,99.99977752576645,18.31721,0.007219883,99.96058415555643,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99599449,3.00124274,-13.01466685,0.0,0.0,0.0,3.31909057,0.00398987,0.00045404,0.0,0.0,0.00400551,0.00124274,-0.01466685,0.0,0.0,0.0,0.01909061,0.00398987,0.00045404
GN,normal,3,15,G0,run30_u0065047.log,0.02697892,16,172650.239545,0.339085,99.9998036000408,17.37156,0.006671667,99.96159431277329,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00051677,4.99742122,-18.98526216,0.0,0.0,0.0,9.99452115,-0.00359438,7.23e-05,0.0,0.0,-0.00051677,-0.00257878,0.01473784,0.0,0.0,0.0,-0.00547885,-0.00359438,7.23e-05
GN,normal,3,15,G1,run31_u0065053.log,0.02967417,15,68234.061742,0.322014,99.99952807440772,12.76144,0.002070527,99.9837751303928,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99991942,2.00009751,-15.02199245,0.0,0.0,0.0,8.00425651,-0.00211949,-0.00112763,0.0,0.0,8.058e-05,9.751e-05,-0.02199245,0.0,0.0,0.0,0.00425651,-0.00211949,-0.00112763
GN,normal,3,15,G2,run32_u0065064.log,0.04624018,13,381135.866825,0.331577,99.99991300293968,23.15095,0.01323453,99.94283374980293,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00153728,7.99972294,-21.98637144,0.0,0.0,0.0,12.2766798,-0.00560706,0.00186983,0.0,0.0,-0.00153728,-0.00027706,0.01362856,0.0,0.0,0.0,-0.02332039,-0.00560706,0.00186983
GN,normal,3,15,G3,run33_u0065076.log,0.04743586,14,160186.520022,0.349879,99.99978158024786,18.9337,0.02283453,99.87939742364144,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00125602,5.99890344,-24.97742256,0.0,0.0,0.0,14.08217593,0.00174493,-0.00293645,0.0,0.0,-0.00125602,-0.00109656,0.02257744,0.0,0.0,0.0,-0.01782446,0.00174493,-0.00293645
GN,normal,3,15,G4,run34_u0065077.log,0.05151399,11,296700.872441,0.543647,99.99981676932882,15.54046,0.01008971,99.93507457308213,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00170151,3.00203719,-13.03610515,0.0,0.0,0.0,3.29088734,-0.00098776,-0.00156977,0.0,0.0,-0.00170151,0.00203719,-0.03610515,0.0,0.0,0.0,-0.00911261,-0.00098776,-0.00156977
GN,normal,3,18,G0,run35_u0065081.log,0.03453437,16,207139.351219,0.4137,99.9998002793783,18.92631,0.003043511,99.98391915275613,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00117696,5.00000712,-18.97648065,0.0,0.0,0.0,9.9958526,-0.00127226,-0.00441128,0.0,0.0,-0.00117696,7.12e-06,0.02351935,0.0,0.0,0.0,-0.0041474,-0.00127226,-0.00441128
GN,normal,3,18,G1,run36_u0065082.log,0.04386851,15,81837.164172,0.384563,99.99953008757831,15.02489,0.002118051,99.98590305153648,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99868132,2.00137785,-15.03481378,0.0,0.0,0.0,7.99787614,-0.00250537,-0.00172897,0.0,0.0,0.00131868,0.00137785,-0.03481378,0.0,0.0,0.0,-0.00212386,-0.00250537,-0.00172897
GN,normal,3,18,G2,run37_u0065083.log,0.018519479999999998,16,457551.717983,0.23701,99.9999482003912,25.54513,0.005621537,99.97799370369225,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00239569,7.99934012,-21.98888058,0.0,0.0,0.0,12.30244504,0.00102834,-0.0008713,0.0,0.0,-0.00239569,-0.00065988,0.01111942,0.0,0.0,0.0,0.00244485,0.00102834,-0.0008713
GN,normal,3,18,G3,run38_u0065085.log,0.0115531,15,192226.845135,0.454063,99.9997637879352,23.88602,0.005978593,99.97497032573865,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00066023,5.99895913,-24.99172151,0.0,0.0,0.0,14.10104751,-0.00020165,0.00032473,0.0,0.0,-0.00066023,-0.00104087,0.00827849,0.0,0.0,0.0,0.00104713,-0.00020165,0.00032473
GN,normal,3,18,G4,run39_u0065087.log,0.03447954,12,356115.656929,0.858243,99.99975899880184,15.97605,0.006322663,99.96042411609878,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99984796,3.00109507,-13.01509033,0.0,0.0,0.0,3.31279524,0.00280105,0.00254576,0.0,0.0,0.00015204,0.00109507,-0.01509033,0.0,0.0,0.0,0.01279529,0.00280105,0.00254576
GN,normal,3,24,G0,run40_u0065091.log,0.03819895,14,276203.561955,0.577078,99.9997910678646,16.59575,0.01426983,99.91401515448233,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00062583,4.99958594,-18.97658791,0.0,0.0,0.0,9.98994353,0.00048673,-0.00320377,0.0,0.0,-0.00062583,-0.00041406,0.02341209,0.0,0.0,0.0,-0.01005647,0.00048673,-0.00320377
GN,normal,3,24,G1,run41_u0065092.log,0.03510625,13,109096.258488,0.551751,99.99949425304986,11.95524,0.004062248,99.96602119238091,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00005233,1.99830064,-14.97168529,0.0,0.0,0.0,7.99849872,-0.00190859,-0.00162998,0.0,0.0,-5.233e-05,-0.00169936,0.02831471,0.0,0.0,0.0,-0.00150128,-0.00190859,-0.00162998
GN,normal,3,24,G2,run42_u0065096.log,0.02837475,12,609990.018838,0.479403,99.9999214080583,23.65064,0.003094106,99.98691745339661,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99974458,7.99930006,-22.01476257,0.0,0.0,0.0,12.29118844,-0.00227029,0.00157478,0.0,0.0,0.00025542,-0.00069994,-0.01476257,0.0,0.0,0.0,-0.00881175,-0.00227029,0.00157478
GN,normal,3,24,G3,run43_u0065097.log,0.01755083,14,256226.509494,0.480073,99.99981263726343,21.25056,0.006063733,99.97146553784935,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00025463,5.99845205,-24.99662862,0.0,0.0,0.0,14.08994777,0.00010851,0.00221575,0.0,0.0,-0.00025463,-0.00154795,0.00337138,0.0,0.0,0.0,-0.01005261,0.00010851,0.00221575
GN,normal,3,24,G4,run44_u0065098.log,0.047234280000000003,12,474645.255619,0.987849,99.99979187635643,18.21929,0.005948116,99.96735264656307,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99815911,3.0019258,-13.02459698,0.0,0.0,0.0,3.31488236,0.00337432,0.00061389,0.0,0.0,0.00184089,0.0019258,-0.02459698,0.0,0.0,0.0,0.0148824,0.00337432,0.00061389
GN,normal,3,36,G0,run45_u0065099.log,0.032458,16,414302.569598,0.744691,99.99982025431298,17.76523,0.001901546,99.98929624890869,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00087259,4.99911999,-18.97644506,0.0,0.0,0.0,9.99717042,-0.00064784,-0.00367304,0.0,0.0,-0.00087259,-0.00088001,0.02355494,0.0,0.0,0.0,-0.00282958,-0.00064784,-0.00367304
GN,normal,3,36,G1,run46_u0065007.log,0.03320807,14,163652.534461,0.709326,99.9995665658327,14.2118,0.00234027,99.98353290927258,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99924283,2.00150783,-15.02751272,0.0,0.0,0.0,7.99814051,-0.00098478,-0.00058608,0.0,0.0,0.00075717,0.00150783,-0.02751272,0.0,0.0,0.0,-0.00185949,-0.00098478,-0.00058608
GN,normal,3,36,G2,run47_u0065009.log,0.01802359,14,915093.682899,0.602072,99.99993420651774,24.038,0.00655548,99.97272867959065,0.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00146058,7.99911039,-21.99153171,0.0,0.0,0.0,12.29611545,-0.00096174,0.00235863,0.0,0.0,-0.00146058,-0.00088961,0.00846829,0.0,0.0,0.0,-0.00388474,-0.00096174,0.00235863
GN,normal,3,36,G3,run48_u0065014.log,0.01219469,15,384425.133574,0.95907,99.99975051839326,23.9865,0.001329044,99.99445919996666,0.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00112352,6.00024847,-25.00867271,0.0,0.0,0.0,14.09964473,-0.00126436,0.00052998,0.0,0.0,-0.00112352,0.00024847,-0.00867271,0.0,0.0,0.0,-0.00035565,-0.00126436,0.00052998
GN,normal,3,36,G4,run49_u0065017.log,0.0156143,11,712094.312018,1.743163,99.99975520616152,16.29622,0.009191783,99.94359561297038,0.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99906875,3.00051514,-13.00829486,0.0,0.0,0.0,3.29477468,-0.00028821,0.00035957,0.0,0.0,0.00093125,0.00051514,-0.00829486,0.0,0.0,0.0,-0.00522527,-0.00028821,0.00035957
GN,normal,3,60,G0,run50_u0065020.log,0.024762899999999997,13,690661.516275,1.357006,99.99980352083213,16.18709,0.01674043,99.89658159681575,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.0002427,4.99922452,-18.98822127,0.0,0.0,0.0,9.99241033,-0.00247928,-0.00189704,0.0,0.0,-0.0002427,-0.00077548,0.01177873,0.0,0.0,0.0,-0.00758967,-0.00247928,-0.00189704
GN,normal,3,60,G1,run51_u0065031.log,0.0234171,15,272850.855468,1.292974,99.99952612426384,11.89608,0.002414558,99.97970291053859,0.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99997795,1.99993527,-15.01810609,0.0,0.0,0.0,8.00432267,-0.00011565,-0.00078591,0.0,0.0,2.205e-05,-6.473e-05,-0.01810609,0.0,0.0,0.0,0.00432267,-0.00011565,-0.00078591
