lambda,cuboid,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,small,3,10,90,G0,run40_u0065083.log,0.13689808,51,107055.415848,0.256473,99.99976042968217,15.29799,3.513051e-06,99.9999770358655,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00212139,4.99785725,-18.91044519,0.0,0.0,0.0,10.03484532,0.00492443,0.00330938,0.0,0.0,-0.00212139,-0.00214275,0.08955481,0.0,0.0,0.0,0.03484532,0.00492443,0.00330938
LM_normal,small,3,10,90,G1,run41_u0065085.log,0.21250314,48,86572.536023,0.225508,99.99973951554341,9.528434,1.222657e-06,99.99998716833218,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00137963,-6.00845584,-11.80848644,0.0,0.0,0.0,5.00896571,-0.00075121,-0.00143719,0.0,0.0,-0.00137963,-0.00845584,0.19151356,0.0,0.0,0.0,0.00896571,-0.00075121,-0.00143719
LM_normal,small,3,10,90,G2,run42_u0065004.log,0.18296836,51,447256.937488,0.158201,99.99996462860902,17.94512,1.580594e-06,99.99999119206782,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99961062,-12.0057636,-21.85287597,0.0,0.0,0.0,14.9708596,0.00023651,-0.00031444,0.0,0.0,0.00038938,-0.0057636,0.14712403,0.0,0.0,0.0,-0.0291404,0.00023651,-0.00031444
LM_normal,small,3,10,90,G3,run43_u0065031.log,0.2399929,34,580590.481302,0.430281,99.9999258890709,31.63633,2.64437e-06,99.9999916413503,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00021294,-8.01396645,-24.79646603,0.0,0.0,0.0,24.97991584,-0.00100727,0.00118811,0.0,0.0,-0.00021294,-0.01396645,0.20353397,0.0,0.0,0.0,-0.02008416,-0.00100727,0.00118811
LM_normal,small,3,10,90,G4,run44_u0065035.log,0.06630867,42,51763.977353,0.258273,99.99950105650066,5.630528,3.590817e-06,99.99993622592766,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00214012,-2.00059522,-7.94632164,0.0,0.0,0.0,2.99498407,-0.00063124,0.0042478,0.0,0.0,-0.00214012,-0.00059522,0.05367836,0.0,0.0,0.0,-0.00501593,-0.00063124,0.0042478
LM_normal,small,3,12,108,G0,run50_u0065028.log,0.22737156,57,128438.732985,0.441039,99.99965661526726,9.985615,3.077959e-06,99.99996917606977,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00152544,4.99122618,-18.79606791,0.0,0.0,0.0,10.00853089,0.00128688,0.00332244,0.0,0.0,-0.00152544,-0.00877382,0.20393209,0.0,0.0,0.0,0.00853089,0.00128688,0.00332244
LM_normal,small,3,12,108,G1,run51_u0065034.log,0.13903501999999998,35,103891.114887,0.254681,99.99975485776596,15.96743,1.524636e-06,99.999990451588,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00170296,-6.00631404,-11.87352899,0.0,0.0,0.0,4.99626598,-0.00041969,-0.0003933,0.0,0.0,-0.00170296,-0.00631404,0.12647101,0.0,0.0,0.0,-0.00373402,-0.00041969,-0.0003933
LM_normal,small,3,12,108,G2,run52_u0065037.log,0.027102249999999998,59,536654.569165,0.201714,99.9999624126931,26.80738,5.193941e-07,99.99999806249586,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99855855,-11.99783477,-22.00801241,0.0,0.0,0.0,14.98519773,0.00059301,8.788e-05,0.0,0.0,0.00144145,0.00216523,-0.00801241,0.0,0.0,0.0,-0.01480227,0.00059301,8.788e-05
LM_normal,small,3,12,108,G3,run53_u0065040.log,0.16110949,51,696704.919159,0.398147,99.99994285285074,29.84111,1.610928e-06,99.99999460164854,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00174075,-8.01071065,-24.86002708,0.0,0.0,0.0,24.99569391,0.00045482,0.00392426,0.0,0.0,-0.00174075,-0.01071065,0.13997292,0.0,0.0,0.0,-0.00430609,0.00045482,0.00392426
LM_normal,small,3,12,108,G4,run54_u0065047.log,0.22254781999999998,48,62084.863494,0.453857,99.99926897318531,8.28706,4.653967e-06,99.99994384055383,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99888374,-2.00997554,-7.80293432,0.0,0.0,0.0,2.98888659,0.00063873,0.0026382,0.0,0.0,0.00111626,-0.00997554,0.19706568,0.0,0.0,0.0,-0.01111341,0.00063873,0.0026382
LM_normal,small,3,15,135,G0,run60_u0065031.log,0.15935318,56,160611.297971,0.705359,99.99956082852893,13.36913,3.764634e-06,99.99997184084529,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00132245,4.99460481,-18.87834212,0.0,0.0,0.0,10.02327132,0.00381212,0.00389422,0.0,0.0,-0.00132245,-0.00539519,0.12165788,0.0,0.0,0.0,0.02327132,0.00381212,0.00389422
LM_normal,small,3,15,135,G1,run61_u0065046.log,0.05229752,34,129841.407504,0.335858,99.99974133213243,11.83886,2.457695e-06,99.99997924044206,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00053364,-5.99766506,-12.03109292,0.0,0.0,0.0,4.9850245,-0.00199379,-0.00136673,0.0,0.0,-0.00053364,0.00233494,-0.03109292,0.0,0.0,0.0,-0.0149755,-0.00199379,-0.00136673
LM_normal,small,3,15,135,G2,run62_u0065064.log,0.07466582999999999,56,670868.962466,0.244203,99.99996359900165,18.47965,2.034196e-06,99.9999889922374,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99787913,-12.00359226,-21.93516369,0.0,0.0,0.0,14.99760258,0.00100778,-0.00071119,0.0,0.0,0.00212087,-0.00359226,0.06483631,0.0,0.0,0.0,-0.00239742,0.00100778,-0.00071119
LM_normal,small,3,15,135,G3,run63_u0065092.log,0.12104583,52,870637.677878,0.633602,99.99992722552491,23.69404,4.651353e-06,99.99998036910127,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00041519,-8.00616385,-24.90244349,0.0,0.0,0.0,24.98547977,-0.00226825,0.0001218,0.0,0.0,-0.00041519,-0.00616385,0.09755651,0.0,0.0,0.0,-0.01452023,-0.00226825,0.0001218
LM_normal,small,3,15,135,G4,run64_u0065007.log,0.04125964,53,77646.012768,0.377913,99.99951328730667,7.954846,1.192638e-06,99.99998500740304,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00056984,-1.99783501,-8.03098963,0.0,0.0,0.0,2.99364742,-0.00087005,0.00031255,0.0,0.0,-0.00056984,0.00216499,-0.03098963,0.0,0.0,0.0,-0.00635258,-0.00087005,0.00031255
LM_normal,small,3,18,162,G0,run70_u0065004.log,0.1447764,51,192673.566264,0.766094,99.99960238759533,12.87307,5.374023e-06,99.99995825375764,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99853064,4.99612106,-18.87400176,0.0,0.0,0.0,10.01319884,-0.00017879,5.223e-05,0.0,0.0,0.00146936,-0.00387894,0.12599824,0.0,0.0,0.0,0.01319884,-0.00017879,5.223e-05
LM_normal,small,3,18,162,G1,run71_u0065027.log,0.02649994,53,155842.784723,0.251443,99.99983865598882,8.06329,1.128953e-06,99.99998599885406,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00103066,-5.99939813,-11.9771241,0.0,0.0,0.0,4.99942845,-0.00048384,-0.00093612,0.0,0.0,-0.00103066,0.00060187,0.0228759,0.0,0.0,0.0,-0.00057155,-0.00048384,-0.00093612
LM_normal,small,3,18,162,G2,run72_u0065028.log,0.07370995,53,804995.773103,0.289427,99.99996404614663,18.26155,3.102803e-06,99.99998300909287,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99601682,-12.00212876,-21.93713137,0.0,0.0,0.0,15.00390427,0.00034488,-0.00048023,0.0,0.0,0.00398318,-0.00212876,0.06286863,0.0,0.0,0.0,0.00390427,0.00034488,-0.00048023
LM_normal,small,3,18,162,G3,run73_u0065037.log,0.13314114999999999,62,1044860.60528,0.526424,99.99994961777702,24.19969,2.574386e-06,99.99998936190505,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00113104,-8.00755373,-24.89112584,0.0,0.0,0.0,25.01461336,-0.00082544,-0.00014342,0.0,0.0,-0.00113104,-0.00755373,0.10887416,0.0,0.0,0.0,0.01461336,-0.00082544,-0.00014342
LM_normal,small,3,18,162,G4,run74_u0065040.log,0.04102526,55,93207.744423,0.523842,99.99943798446874,6.147305,1.386215e-06,99.99997745003706,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00164359,-1.99693782,-7.99111614,0.0,0.0,0.0,2.97614698,-0.00195808,0.00162453,0.0,0.0,-0.00164359,0.00306218,0.00888386,0.0,0.0,0.0,-0.02385302,-0.00195808,0.00162453
LM_normal,small,3,24,216,G0,run80_u0065092.log,0.19275086,54,256901.060915,0.924302,99.99964021090582,10.13429,4.93781e-06,99.99995127621175,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00025367,4.99336394,-18.83623242,0.0,0.0,0.0,10.01864655,0.00139087,0.00205613,0.0,0.0,-0.00025367,-0.00663606,0.16376758,0.0,0.0,0.0,0.01864655,0.00139087,0.00205613
LM_normal,small,3,24,216,G1,run81_u0065007.log,0.11089946,47,207826.750565,0.499724,99.99975954779708,12.38036,2.091456e-06,99.99998310666248,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00297896,-6.0057465,-11.90441463,0.0,0.0,0.0,4.99694092,-0.00250115,0.0010284,0.0,0.0,-0.00297896,-0.0057465,0.09558537,0.0,0.0,0.0,-0.00305908,-0.00250115,0.0010284
LM_normal,small,3,24,216,G2,run82_u0065009.log,0.07797462000000001,64,1073512.252617,0.357661,99.99996668310034,23.47444,2.616817e-06,99.99998885248382,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99695083,-12.00317448,-21.93609901,0.0,0.0,0.0,14.99456007,0.00171256,-0.00069749,0.0,0.0,0.00304917,-0.00317448,0.06390099,0.0,0.0,0.0,-0.00543993,0.00171256,-0.00069749
LM_normal,small,3,24,216,G3,run83_u0065034.log,0.19612066,56,1393213.07624,0.939093,99.99993259516323,22.06548,3.299457e-06,99.99998504697383,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00144845,-8.01158864,-24.84064644,0.0,0.0,0.0,24.98227231,0.001865,0.00413732,0.0,0.0,-0.00144845,-0.01158864,0.15935356,0.0,0.0,0.0,-0.01772769,0.001865,0.00413732
LM_normal,small,3,24,216,G4,run84_u0065047.log,0.10557573,47,124228.219533,0.744689,99.99940054763499,7.55092,3.206128e-06,99.99995753990243,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99874014,-2.00600143,-7.91178571,0.0,0.0,0.0,3.00859316,0.00026922,0.00123777,0.0,0.0,0.00125986,-0.00600143,0.08821429,0.0,0.0,0.0,0.00859316,0.00026922,0.00123777
LM_normal,small,3,36,324,G0,run90_u0065035.log,0.09913381,61,385273.786558,1.220711,99.99968315752523,10.23119,1.979997e-06,99.99998064744179,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00010182,4.99409731,-18.91291333,0.0,0.0,0.0,9.99748644,-0.00174402,0.00178505,0.0,0.0,-0.00010182,-0.00590269,0.08708667,0.0,0.0,0.0,-0.00251356,-0.00174402,0.00178505
LM_normal,small,3,36,324,G1,run91_u0065037.log,0.03929389,55,311644.975745,0.587788,99.9998113917933,8.147866,2.051056e-06,99.99997482707742,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00094329,-6.00096917,-11.96397049,0.0,0.0,0.0,5.00018616,0.00079744,0.00036832,0.0,0.0,-0.00094329,-0.00096917,0.03602951,0.0,0.0,0.0,0.00018616,0.00079744,0.00036832
LM_normal,small,3,36,324,G2,run92_u0065040.log,0.043573640000000004,58,1610199.716703,0.602522,99.99996258091504,17.82464,6.664757e-07,99.99999626093037,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99809384,-12.00185718,-21.96717494,0.0,0.0,0.0,14.99398016,-0.00013429,-0.00083111,0.0,0.0,0.00190616,-0.00185718,0.03282506,0.0,0.0,0.0,-0.00601984,-0.00013429,-0.00083111
LM_normal,small,3,36,324,G3,run93_u0065064.log,0.20823441,57,2089627.862948,1.277634,99.99993885829996,22.20581,5.031417e-06,99.99997734188935,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00133818,-8.0140619,-24.80998614,0.0,0.0,0.0,24.99875042,0.00059557,0.00097532,0.0,0.0,-0.00133818,-0.0140619,0.19001386,0.0,0.0,0.0,-0.00124958,0.00059557,0.00097532
LM_normal,small,3,36,324,G4,run94_u0065078.log,0.01399432,51,186420.137695,0.914373,99.99950950953513,7.284522,6.403237e-06,99.99991209804844,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00056127,-1.99885334,-8.00083388,0.0,0.0,0.0,2.98921822,-0.00040812,0.00026261,0.0,0.0,-0.00056127,0.00114666,-0.00083388,0.0,0.0,0.0,-0.01078178,-0.00040812,0.00026261
LM_normal,small,3,60,540,G0,run100_u0065009.log,0.07046799000000001,60,642139.596306,2.075326,99.99967681077263,11.10775,4.60284e-06,99.99995856190498,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00123816,4.99824625,-18.95852518,0.0,0.0,0.0,10.0244488,0.00128839,0.00026407,0.0,0.0,-0.00123816,-0.00175375,0.04147482,0.0,0.0,0.0,0.0244488,0.00128839,0.00026407
LM_normal,small,3,60,540,G1,run101_u0065028.log,0.09842525,53,519466.503281,1.204528,99.99976812210367,8.68212,2.264201e-06,99.99997392110454,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00253921,-6.00412376,-11.91211186,0.0,0.0,0.0,4.99699229,0.00011814,0.00074829,0.0,0.0,-0.00253921,-0.00412376,0.08788814,0.0,0.0,0.0,-0.00300771,0.00011814,0.00074829
LM_normal,small,3,60,540,G2,run102_u0065034.log,0.08000269,59,2683667.259836,1.077453,99.99995985146832,18.05525,4.894233e-06,99.99997289302003,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99809988,-12.00316404,-21.93878577,0.0,0.0,0.0,14.98667295,-5.014e-05,-0.00034711,0.0,0.0,0.00190012,-0.00316404,0.06121423,0.0,0.0,0.0,-0.01332705,-5.014e-05,-0.00034711
LM_normal,small,3,60,540,G3,run103_u0065083.log,0.06700961,74,3482939.510366,1.936705,99.9999443945267,22.80252,2.833568e-06,99.99998757344362,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00072044,-8.00405941,-24.9389013,0.0,0.0,0.0,24.99899191,-9.487e-05,2.81e-05,0.0,0.0,-0.00072044,-0.00405941,0.0610987,0.0,0.0,0.0,-0.00100809,-9.487e-05,2.81e-05
LM_normal,small,3,60,540,G4,run104_u0065046.log,0.01694469,53,310607.718838,1.540238,99.99950412114491,6.242644,8.047989e-06,99.99987108044284,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99929425,-2.0001361,-7.98691628,0.0,0.0,0.0,2.99777158,-0.00063611,0.00015459,0.0,0.0,0.00070575,-0.0001361,0.01308372,0.0,0.0,0.0,-0.00222842,-0.00063611,0.00015459
LM_normal,small,3,90,810,G0,run110_u0065064.log,0.05388523,61,963275.474011,2.931082,99.99969571715681,11.36833,4.042989e-06,99.999964436386,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00078053,4.99794067,-18.96597739,0.0,0.0,0.0,10.01638601,0.00048438,0.00015237,0.0,0.0,-0.00078053,-0.00205933,0.03402261,0.0,0.0,0.0,0.01638601,0.00048438,0.00015237
LM_normal,small,3,90,810,G1,run111_u0065085.log,0.01964008,61,779092.284373,1.635289,99.99979010329933,7.362167,2.40235e-06,99.99996736898254,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00040597,-6.00077701,-11.98417149,0.0,0.0,0.0,5.00202262,-0.00024887,-0.0003571,0.0,0.0,-0.00040597,-0.00077701,0.01582851,0.0,0.0,0.0,0.00202262,-0.00024887,-0.0003571
LM_normal,small,3,90,810,G2,run112_u0065092.log,0.03693442,69,4025637.132287,1.53065,99.9999619774473,16.71018,3.443911e-06,99.9999793903417,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99907646,-12.00208542,-21.96858154,0.0,0.0,0.0,14.99863807,0.00055909,-0.00058598,0.0,0.0,0.00092354,-0.00208542,0.03141846,0.0,0.0,0.0,-0.00136193,0.00055909,-0.00058598
LM_normal,small,3,90,810,G3,run113_u0065007.log,0.15281198000000001,68,5224030.097388,3.180666,99.99993911470762,23.5394,6.428691e-06,99.99997268965647,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00021443,-8.01032398,-24.87338701,0.0,0.0,0.0,25.01457835,0.0004087,0.00067353,0.0,0.0,-0.00021443,-0.01032398,0.12661299,0.0,0.0,0.0,0.01457835,0.0004087,0.00067353
LM_normal,small,3,90,810,G4,run114_u0065022.log,0.03140126,56,465870.634263,2.638071,99.99943373314264,6.489882,2.133407e-06,99.99996712718351,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00023698,-1.99789515,-8.01555222,0.0,0.0,0.0,2.98879693,-0.00115251,0.00115163,0.0,0.0,-0.00023698,0.00210485,-0.01555222,0.0,0.0,0.0,-0.01120307,-0.00115251,0.00115163
LM_normal,small,3,180,1620,G0,run120_u0065009.log,0.056930839999999996,66,1926358.979973,5.9639,99.99969040557538,10.64526,1.621336e-06,99.99998476940911,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99966747,4.99753337,-18.96123104,0.0,0.0,0.0,10.01502062,0.00016698,-0.00017512,0.0,0.0,0.00033253,-0.00246663,0.03876896,0.0,0.0,0.0,0.01502062,0.00016698,-0.00017512
LM_normal,small,3,180,1620,G1,run121_u0065027.log,0.01915777,63,1558234.813149,3.206781,99.99979420425133,7.501101,4.343335e-06,99.99994209736678,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99979263,-5.99879414,-12.01570206,0.0,0.0,0.0,4.99803402,3.647e-05,-4.003e-05,0.0,0.0,0.00020737,0.00120586,-0.01570206,0.0,0.0,0.0,-0.00196598,3.647e-05,-4.003e-05
LM_normal,small,3,180,1620,G2,run122_u0065046.log,0.05216008,64,8051198.786123,3.388886,99.99995790830546,16.6099,3.11651e-06,99.99998123703332,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99888651,-12.00252807,-21.9603294,0.0,0.0,0.0,14.99212443,-0.00034195,-0.0006304,0.0,0.0,0.00111349,-0.00252807,0.0396706,0.0,0.0,0.0,-0.00787557,-0.00034195,-0.0006304
LM_normal,small,3,180,1620,G3,run123_u0065083.log,0.039648869999999996,93,10447864.936499,5.545611,99.99994692110748,21.82751,4.691493e-06,99.9999785065131,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00018397,-8.00241025,-24.96733542,0.0,0.0,0.0,24.99609344,-0.00033344,-0.00015007,0.0,0.0,-0.00018397,-0.00241025,0.03266458,0.0,0.0,0.0,-0.00390656,-0.00033344,-0.00015007
LM_normal,small,3,180,1620,G4,run124_u0065004.log,0.04185485,56,931710.824932,4.813092,99.99948341353655,5.797376,9.130463e-06,99.99984250697212,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.99968402,-1.99774912,-8.03046201,0.0,0.0,0.0,2.99236327,-0.00095669,-0.00023256,0.0,0.0,0.00031598,0.00225088,-0.03046201,0.0,0.0,0.0,-0.00763673,-0.00095669,-0.00023256
LM_normal,small,3,360,3240,G0,run130_u0065085.log,0.0726826,70,3852601.59799,12.537252,99.99967457699216,10.16907,8.954458e-06,99.99991194417976,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9994894,4.99708691,-18.94826306,0.0,0.0,0.0,10.01696837,0.00054197,-1.163e-05,0.0,0.0,0.0005106,-0.00291309,0.05173694,0.0,0.0,0.0,0.01696837,0.00054197,-1.163e-05
LM_normal,small,3,360,3240,G1,run131_u0065092.log,0.006511970000000001,61,3116577.519999,6.834536,99.99978070380227,7.476568,6.041237e-06,99.99991919772548,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00002158,-5.99931894,-12.00376104,0.0,0.0,0.0,5.00166434,7.953e-05,0.00030442,0.0,0.0,-2.158e-05,0.00068106,-0.00376104,0.0,0.0,0.0,0.00166434,7.953e-05,0.00030442
LM_normal,small,3,360,3240,G2,run132_u0065031.log,0.02550408,65,16102620.889768,7.074194,99.99995606805844,17.22888,8.443844e-06,99.99995099017464,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99937547,-12.00138787,-21.98081468,0.0,0.0,0.0,14.99655132,-0.0005118,-0.00034588,0.0,0.0,0.00062453,-0.00138787,0.01918532,0.0,0.0,0.0,-0.00344868,-0.0005118,-0.00034588
LM_normal,small,3,360,3240,G3,run133_u0065047.log,0.03658466,67,20895107.539409,11.336005,99.99994574804185,20.81478,0.0004929176,99.99763188657292,0.01562,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00033239,-8.00248949,-24.96642563,0.0,0.0,0.0,25.00007095,-9.72e-06,0.00010774,0.0,0.0,-0.00033239,-0.00248949,0.03357437,0.0,0.0,0.0,7.095e-05,-9.72e-06,0.00010774
LM_normal,small,3,360,3240,G4,run134_u0065007.log,0.047841310000000005,55,1863514.987812,10.128491,99.99945648459678,5.662012,6.868327e-06,99.99987869458774,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.0002143,-1.99747952,-8.03882697,0.0,0.0,0.0,2.99521376,-0.0007443,-0.00074902,0.0,0.0,-0.0002143,0.00252048,-0.03882697,0.0,0.0,0.0,-0.00478624,-0.0007443,-0.00074902
LM_high,small,3,3,27,G0,run05_u0065034.log,0.10031006,42,32187.23951,0.117376,99.99963533374783,13.91877,1.322414e-06,99.99999049905989,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00469106,4.99764721,-18.94396951,0.0,0.0,0.0,9.97156617,-0.0032711,0.00553079,0.0,0.0,-0.00469106,-0.00235279,0.05603049,0.0,0.0,0.0,-0.02843383,-0.0032711,0.00553079
LM_high,small,3,3,27,G1,run06_u0065035.log,0.21522855000000002,32,25973.684832,0.072233,99.99972189929744,19.5341,6.905728e-07,99.99999646478311,797600.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99581486,-5.99135386,-12.18499702,0.0,0.0,0.0,5.00862212,-0.00283703,-0.0059411,0.0,0.0,0.00418514,0.00864614,-0.18499702,0.0,0.0,0.0,0.00862212,-0.00283703,-0.0059411
LM_high,small,3,3,27,G2,run07_u0065037.log,0.73198914,55,134218.196589,0.235121,99.99982482181554,64.58957,1.454539e-06,99.99999774802804,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.98278848,-12.02768722,-21.40367406,0.0,0.0,0.0,14.91414249,-0.00086202,0.00404493,0.0,0.0,0.01721152,-0.02768722,0.59632594,0.0,0.0,0.0,-0.08585751,-0.00086202,0.00404493
LM_high,small,3,3,27,G3,run08_u0065040.log,0.19523966999999998,51,174715.792113,0.060508,99.99996536775568,27.3473,1.812603e-06,99.9999933719124,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.9999672,-8.00607838,-24.83695715,0.0,0.0,0.0,25.0220509,0.00105756,0.00297718,0.0,0.0,3.28e-05,-0.00607838,0.16304285,0.0,0.0,0.0,0.0220509,0.00105756,0.00297718
LM_high,small,3,3,27,G4,run09_u0065046.log,0.25244596,51,15520.320297,0.080482,99.99948144111423,8.04106,2.688939e-06,99.99996655989383,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00039385,-2.00691714,-7.80411051,0.0,0.0,0.0,2.95808166,0.00068907,0.00663807,0.0,0.0,-0.00039385,-0.00691714,0.19588949,0.0,0.0,0.0,-0.04191834,0.00068907,0.00663807
