lambda,cuboid,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,compact,3,90,G0,run0055_u0065091.log,0.1906893,61,929936.116474,1.880038,99.999797831489,11.13694,2.72572e-06,99.99997552541362,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00038178,5.0063638,-19.14738612,0.0,0.0,0.0,9.96576305,0.00016661,0.00215404,0.0,0.0,-0.00038178,0.0063638,-0.14738612,0.0,0.0,0.0,-0.03423695,0.00016661,0.00215404
LM_normal,compact,3,90,G1,run0056_u0065092.log,0.06798156999999999,53,337791.04463,4.145683,99.99877270784236,6.352088,2.539582e-06,99.99996001972895,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00044379,2.00189952,-14.98954738,0.0,0.0,0.0,7.94610414,-6.867e-05,0.00122111,0.0,0.0,-0.00044379,0.00189952,0.01045262,0.0,0.0,0.0,-0.05389586,-6.867e-05,0.00122111
LM_normal,compact,3,90,G2,run0057_u0065096.log,0.29322897,60,2119371.92527,2.001466,99.99990556324843,16.93752,2.061615e-06,99.9999878281177,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00083869,8.0019289,-22.21088988,0.0,0.0,0.0,12.22207996,-0.00071965,0.00093162,0.0,0.0,-0.00083869,0.0019289,-0.21088988,0.0,0.0,0.0,-0.07792023,-0.00071965,0.00093162
LM_normal,compact,3,90,G3,run0058_u0065098.log,0.08272232,58,756400.431412,3.991619,99.99947228758283,9.672789,1.814139e-06,99.99998124492325,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00050412,5.99562326,-24.97312757,0.0,0.0,0.0,14.05062607,-0.00023002,0.0013647,0.0,0.0,-0.00050412,-0.00437674,0.02687243,0.0,0.0,0.0,-0.04937431,-0.00023002,0.0013647
LM_normal,compact,3,90,G4,run0059_u0065099.log,0.29789335,66,1743463.057514,6.371221,99.99963456518493,12.36566,1.013797e-05,99.99991801513222,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.0001864,2.98869565,-12.72731819,0.0,0.0,0.0,3.31162553,0.00024846,0.00184675,0.0,0.0,-0.0001864,-0.01130435,0.27268181,0.0,0.0,0.0,0.01162558,0.00024846,0.00184675
LM_normal,compact,3,180,G0,run0060_u0065007.log,0.21443277,60,1859863.839674,3.901362,99.99979023399904,11.03498,3.07077e-06,99.99997217240086,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00002966,5.00580023,-19.13372944,0.0,0.0,0.0,9.92742669,-5.826e-05,0.00224187,0.0,0.0,-2.966e-05,0.00580023,-0.13372944,0.0,0.0,0.0,-0.07257331,-5.826e-05,0.00224187
LM_normal,compact,3,180,G1,run0061_u0065009.log,0.11818218,62,675503.261219,7.627746,99.9988708054516,6.352881,2.529702e-06,99.99996018023948,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99976669,2.00643421,-15.0970581,0.0,0.0,0.0,7.98694691,-5.49e-06,0.00139798,0.0,0.0,0.00023331,0.00643421,-0.0970581,0.0,0.0,0.0,-0.01305309,-5.49e-06,0.00139798
LM_normal,compact,3,180,G2,run0062_u0065014.log,0.27522686,57,4238300.621604,3.908053,99.999907791982,16.12217,6.055038e-06,99.99996244278532,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00036041,8.00211751,-22.19154563,0.0,0.0,0.0,12.22049076,-0.00015939,0.00153449,0.0,0.0,-0.00036041,0.00211751,-0.19154563,0.0,0.0,0.0,-0.07950943,-0.00015939,0.00153449
LM_normal,compact,3,180,G3,run0063_u0065031.log,0.14454774,61,1512662.347609,8.057046,99.99946735991594,9.640964,2.955309e-06,99.999969346333,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99997409,5.99333498,-24.92401708,0.0,0.0,0.0,14.0406819,-0.00066284,0.00189257,0.0,0.0,2.591e-05,-0.00666502,0.07598292,0.0,0.0,0.0,-0.05931848,-0.00066284,0.00189257
LM_normal,compact,3,180,G4,run0064_u0065037.log,0.38671438,62,3486613.575882,12.964803,99.99962815486381,12.36152,1.175721e-05,99.9999048886383,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00095122,2.98452643,-12.64415379,0.0,0.0,0.0,3.28707611,0.00032094,0.00119859,0.0,0.0,-0.00095122,-0.01547357,0.35584621,0.0,0.0,0.0,-0.01292385,0.00032094,0.00119859
LM_normal,compact,3,360,G0,run0065_u0065034.log,0.16542619,66,3719811.290929,7.311503,99.9998034442495,10.98915,4.108283e-06,99.99996261509762,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99993516,5.00526449,-19.12000653,0.0,0.0,0.0,9.96181455,0.00024309,0.00166179,0.0,0.0,6.484e-05,0.00526449,-0.12000653,0.0,0.0,0.0,-0.03818545,0.00024309,0.00166179
LM_normal,compact,3,360,G1,run0066_u0065020.log,0.08213242,62,1350996.005495,14.993881,99.99889016096724,6.339324,2.245227e-06,99.99996458254854,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99955182,2.00510332,-15.06619401,0.0,0.0,0.0,7.99077614,3.384e-05,0.00112921,0.0,0.0,0.00044818,0.00510332,-0.06619401,0.0,0.0,0.0,-0.00922386,3.384e-05,0.00112921
LM_normal,compact,3,360,G2,run0067_u0065046.log,0.23328923999999998,60,8476448.46838,7.695614,99.99990921181166,16.03197,5.552147e-06,99.99996536827975,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00028064,8.00155103,-22.15931408,0.0,0.0,0.0,12.22956147,-0.00039972,0.00130505,0.0,0.0,-0.00028064,0.00155103,-0.15931408,0.0,0.0,0.0,-0.07043872,-0.00039972,0.00130505
LM_normal,compact,3,360,G3,run0068_u0065047.log,0.05751598,67,3025180.704842,15.753061,99.99947926875988,9.751988,5.823176e-06,99.99994028729323,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99993349,5.99580934,-24.98796928,0.0,0.0,0.0,14.06034857,-0.00016454,0.00141174,0.0,0.0,6.651e-05,-0.00419066,0.01203072,0.0,0.0,0.0,-0.03965181,-0.00016454,0.00141174
LM_normal,compact,3,360,G4,run0069_u0065053.log,0.32540673999999997,62,6973270.819085,25.626079,99.999632509913,12.41875,1.528926e-05,99.99987688567691,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00058639,2.98769245,-12.70935396,0.0,0.0,0.0,3.32069316,0.00023857,0.00093498,0.0,0.0,-0.00058639,-0.01230755,0.29064604,0.0,0.0,0.0,0.02069321,0.00023857,0.00093498
LM_normal,small,3,3,G0,run0070_u0065077.log,0.11010681,25,31970.308646,0.04003,99.99987479007336,24.60713,9.382495e-07,99.99999618708277,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00061302,5.00516724,-19.06525142,0.0,0.0,0.0,9.96658215,-0.00308278,-0.0025745,0.0,0.0,-0.00061302,0.00516724,-0.06525142,0.0,0.0,0.0,-0.03341785,-0.00308278,-0.0025745
LM_normal,small,3,3,G1,run0071_u0065077.log,0.15088335,31,11922.571271,0.021936,99.99981601284235,14.5732,3.279577e-07,99.99999774958347,706400.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00057547,2.00464636,-15.12606264,0.0,0.0,0.0,8.01645602,-0.00012465,-0.00301821,0.0,0.0,-0.00057547,0.00464636,-0.12606264,0.0,0.0,0.0,0.01645602,-0.00012465,-0.00301821
LM_normal,small,3,3,G2,run0072_u0065081.log,0.13557613000000002,36,72170.201159,0.084747,99.99988257341862,18.15208,1.676232e-06,99.99999076562025,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99854126,8.00067638,-21.91744742,0.0,0.0,0.0,12.25927118,0.00407614,0.00608328,0.0,0.0,0.00145874,0.00067638,0.08255258,0.0,0.0,0.0,-0.04072901,0.00407614,0.00608328
LM_normal,small,3,3,G3,run0073_u0065082.log,0.03670767,30,27104.143283,0.018718,99.99993094044773,14.69424,5.099362e-07,99.99999652968647,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00233667,5.99780208,-24.99249527,0.0,0.0,0.0,14.12282663,0.0011639,-0.00067821,0.0,0.0,-0.00233667,-0.00219792,0.00750473,0.0,0.0,0.0,0.02282624,0.0011639,-0.00067821
LM_normal,small,3,3,G4,run0074_u0065083.log,0.11450013,29,58498.109557,0.0395,99.99993247645044,16.05352,4.911911e-07,99.99999694029036,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00630475,2.99151212,-12.91477805,0.0,0.0,0.0,3.29826455,-0.0112426,0.00150755,0.0,0.0,-0.00630475,-0.00848788,0.08522195,0.0,0.0,0.0,-0.0017354,-0.0112426,0.00150755
LM_normal,small,3,5,G0,run0075_u0065085.log,0.14810277,38,53251.94211,0.169042,99.99968256181221,15.5309,1.324339e-06,99.99999147287666,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99997454,5.00695385,-19.13310657,0.0,0.0,0.0,10.0002546,-0.00510627,0.00265602,0.0,0.0,2.546e-05,0.00695385,-0.13310657,0.0,0.0,0.0,0.0002546,-0.00510627,0.00265602
LM_normal,small,3,5,G1,run0076_u0065077.log,0.17984053,35,19845.485123,0.17925,99.99909677189099,10.65481,2.204598e-06,99.9999793088943,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00204901,2.0011196,-15.06711115,0.0,0.0,0.0,7.90398568,-0.00968924,0.00385721,0.0,0.0,-0.00204901,0.0011196,-0.06711115,0.0,0.0,0.0,-0.09601432,-0.00968924,0.00385721
LM_normal,small,3,5,G2,run0077_u0065081.log,0.30234105,33,120215.430953,0.207088,99.99982773592512,25.40744,5.0196e-06,99.9999802435822,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99923932,7.99418898,-21.80504243,0.0,0.0,0.0,12.21594744,-0.00645827,0.01030076,0.0,0.0,0.00076068,-0.00581102,0.19495757,0.0,0.0,0.0,-0.08405275,-0.00645827,0.01030076
LM_normal,small,3,5,G3,run0078_u0065082.log,0.10238338,35,45065.705441,0.055242,99.9998774189831,14.54209,7.292899e-07,99.9999949849719,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99985715,6.00399282,-25.06160371,0.0,0.0,0.0,14.13169393,-0.0034216,0.00152885,0.0,0.0,0.00014285,0.00399282,-0.06160371,0.0,0.0,0.0,0.03169355,-0.0034216,0.00152885
LM_normal,small,3,5,G4,run0079_u0065083.log,0.08365897,28,97418.799062,0.197096,99.99979768175967,17.16723,4.647855e-06,99.99997292600494,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00379519,3.00422521,-13.05255718,0.0,0.0,0.0,3.28792292,-0.01025701,0.00074735,0.0,0.0,-0.00379519,0.00422521,-0.05255718,0.0,0.0,0.0,-0.01207703,-0.01025701,0.00074735
LM_normal,small,3,6,G0,run0080_u0065085.log,0.09228906999999999,35,63962.006357,0.121254,99.99981042808551,17.32794,1.034528e-06,99.99999402971154,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99996155,4.99737328,-18.92567232,0.0,0.0,0.0,9.98709622,0.00013342,0.00225902,0.0,0.0,3.845e-05,-0.00262672,0.07432768,0.0,0.0,0.0,-0.01290378,0.00013342,0.00225902
LM_normal,small,3,6,G1,run0081_u0065077.log,0.09430421,24,23855.716914,0.095799,99.99959842330313,10.15423,8.580364e-07,99.99999154996097,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00004708,2.00194272,-15.05483825,0.0,0.0,0.0,7.96873931,-0.00373478,0.00248069,0.0,0.0,-4.708e-05,0.00194272,-0.05483825,0.0,0.0,0.0,-0.03126069,-0.00373478,0.00248069
LM_normal,small,3,6,G2,run0082_u0065081.log,0.09327956,34,144376.74996,0.164326,99.99988618250511,19.24856,5.985965e-07,99.99999689017517,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00004823,8.00074829,-21.95690972,0.0,0.0,0.0,12.25499914,0.00164755,0.00274416,0.0,0.0,-4.823e-05,0.00074829,0.04309028,0.0,0.0,0.0,-0.04500105,0.00164755,0.00274416
LM_normal,small,3,6,G3,run0083_u0065082.log,0.16642109,35,54235.17916,0.117836,99.99978273142669,17.43853,1.004013e-06,99.99999424255942,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99828512,5.99277207,-24.86650121,0.0,0.0,0.0,14.07804023,0.00150603,-0.00051331,0.0,0.0,0.00171488,-0.00722793,0.13349879,0.0,0.0,0.0,-0.02196015,0.00150603,-0.00051331
LM_normal,small,3,6,G4,run0084_u0065083.log,0.16751187,27,116993.396066,0.160204,99.99986306577517,13.21732,9.5817e-07,99.99999275064839,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00795907,2.98724359,-12.86285714,0.0,0.0,0.0,3.30929447,6.859e-05,-0.00029042,0.0,0.0,-0.00795907,-0.01275641,0.13714286,0.0,0.0,0.0,0.00929452,6.859e-05,-0.00029042
LM_normal,small,3,9,G0,run0085_u0065085.log,0.08403178,37,95879.220841,0.203153,99.99978811571663,20.15504,1.067308e-06,99.99999470451064,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00154178,5.00472321,-19.03046801,0.0,0.0,0.0,9.95635519,-0.00174935,0.00190462,0.0,0.0,-0.00154178,0.00472321,-0.03046801,0.0,0.0,0.0,-0.04364481,-0.00174935,0.00190462
LM_normal,small,3,9,G1,run0086_u0065091.log,0.10506448,36,35717.920711,0.161413,99.9995480895954,11.13652,3.32514e-06,99.99997014201924,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00044728,2.00077655,-15.0259719,0.0,0.0,0.0,7.92912013,-0.00650358,0.0004853,0.0,0.0,-0.00044728,0.00077655,-0.0259719,0.0,0.0,0.0,-0.07087987,-0.00650358,0.0004853
LM_normal,small,3,9,G2,run0087_u0065092.log,0.07793897,36,216395.30871,0.449439,99.99979230649562,21.86923,2.909631e-06,99.99998669532032,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99867942,7.9988564,-22.0293041,0.0,0.0,0.0,12.25908656,0.00156883,0.00368823,0.0,0.0,0.00132058,-0.0011436,-0.0293041,0.0,0.0,0.0,-0.04091363,0.00156883,0.00368823
LM_normal,small,3,9,G3,run0088_u0065098.log,0.09873461,38,81211.028703,0.143626,99.99982314471039,19.64271,3.59204e-06,99.99998171311393,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00148038,5.99951081,-24.93580045,0.0,0.0,0.0,14.06951649,0.00183851,0.00024309,0.0,0.0,-0.00148038,-0.00048919,0.06419955,0.0,0.0,0.0,-0.03048389,0.00183851,0.00024309
LM_normal,small,3,9,G4,run0089_u0065099.log,0.16217927,31,175435.593476,0.470773,99.99973165479669,13.89158,1.654655e-06,99.99998808879191,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00393876,2.98885787,-12.87780026,0.0,0.0,0.0,3.28236067,-0.00334304,0.00391631,0.0,0.0,-0.00393876,-0.01114213,0.12219974,0.0,0.0,0.0,-0.01763929,-0.00334304,0.00391631
LM_normal,small,3,10,G0,run0090_u0065077.log,0.13234405999999999,36,106508.556731,0.27967,99.99973742015798,15.7628,1.914929e-06,99.99998785159363,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99885101,5.0045901,-19.10380048,0.0,0.0,0.0,10.02149402,-0.00081353,-0.00049694,0.0,0.0,0.00114899,0.0045901,-0.10380048,0.0,0.0,0.0,0.02149402,-0.00081353,-0.00049694
LM_normal,small,3,10,G1,run0091_u0065081.log,0.0989952,37,39676.969647,0.154087,99.99961164624875,8.308258,2.938615e-06,99.99996463019085,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99886626,2.00148174,-15.0835187,0.0,0.0,0.0,8.00802169,-0.0006478,0.00419153,0.0,0.0,0.00113374,0.00148174,-0.0835187,0.0,0.0,0.0,0.00802169,-0.0006478,0.00419153
LM_normal,small,3,10,G2,run0092_u0065082.log,0.10129879,38,240456.54569,0.415935,99.99982702279998,22.48099,1.810387e-06,99.99999194703169,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99867559,7.99818528,-21.92231248,0.0,0.0,0.0,12.28547447,0.00375204,0.00219438,0.0,0.0,0.00132441,-0.00181472,0.07768752,0.0,0.0,0.0,-0.01452572,0.00375204,0.00219438
LM_normal,small,3,10,G3,run0093_u0065083.log,0.05036484,43,90154.734862,0.133448,99.99985197893355,15.23504,1.185692e-06,99.99999221733583,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99995946,6.00161037,-25.04414129,0.0,0.0,0.0,14.10261792,-0.00184608,0.00010902,0.0,0.0,4.054e-05,0.00161037,-0.04414129,0.0,0.0,0.0,0.00261754,-0.00184608,0.00010902
LM_normal,small,3,10,G4,run0094_u0065085.log,0.12686881,35,194832.579267,0.425957,99.99978137280654,14.13237,2.239467e-06,99.99998415363453,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00254587,2.99461075,-12.92136377,0.0,0.0,0.0,3.26327116,-0.00121304,0.00235562,0.0,0.0,-0.00254587,-0.00538925,0.07863623,0.0,0.0,0.0,-0.0367288,-0.00121304,0.00235562
LM_normal,small,3,12,G0,run0095_u0065091.log,0.04100526,36,127795.050365,0.247305,99.9998064831155,13.61396,1.664086e-06,99.99998777662047,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99900564,4.99905412,-18.96654404,0.0,0.0,0.0,9.99532547,0.0003426,0.00059193,0.0,0.0,0.00099436,-0.00094588,0.03345596,0.0,0.0,0.0,-0.00467453,0.0003426,0.00059193
LM_normal,small,3,12,G1,run0096_u0065092.log,0.03388584,37,47639.933542,0.149754,99.99968565447332,10.32447,2.406935e-06,99.99997668708419,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00056626,1.99930983,-15.00869861,0.0,0.0,0.0,8.02330065,-0.00023912,0.00039103,0.0,0.0,-0.00056626,-0.00069017,-0.00869861,0.0,0.0,0.0,0.02330065,-0.00023912,0.00039103
LM_normal,small,3,12,G2,run0097_u0065096.log,0.09956443000000001,35,288570.798553,0.372042,99.99987107427299,18.69255,2.251949e-06,99.9999879526924,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.00048561,7.99904077,-21.95261061,0.0,0.0,0.0,12.25210585,0.00077884,0.00205702,0.0,0.0,-0.00048561,-0.00095923,0.04738939,0.0,0.0,0.0,-0.04789434,0.00077884,0.00205702
LM_normal,small,3,12,G3,run0098_u0065098.log,0.08522478,37,108223.632742,0.19272,99.9998219242922,16.09404,2.306972e-06,99.99998566567498,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00029754,5.99582444,-24.92949487,0.0,0.0,0.0,14.08994611,9.544e-05,-9.684e-05,0.0,0.0,-0.00029754,-0.00417556,0.07050513,0.0,0.0,0.0,-0.01005427,9.544e-05,-9.684e-05
LM_normal,small,3,12,G4,run0099_u0065099.log,0.02751526,34,233899.820765,0.299066,99.99987213927781,13.89723,1.11617e-06,99.99999196839946,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00745307,2.99754912,-12.99038478,0.0,0.0,0.0,3.30551676,-0.00109213,0.00138715,0.0,0.0,-0.00745307,-0.00245088,0.00961522,0.0,0.0,0.0,0.00551681,-0.00109213,0.00138715
LM_normal,small,3,15,G0,run0100_u0065077.log,0.17290177,38,159763.930221,0.358193,99.99977579858013,14.95101,1.477697e-06,99.99999011640685,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00027152,5.00711567,-19.14392123,0.0,0.0,0.0,10.01552494,-0.00523129,0.00083712,0.0,0.0,-0.00027152,0.00711567,-0.14392123,0.0,0.0,0.0,0.01552494,-0.00523129,0.00083712
LM_normal,small,3,15,G1,run0101_u0065081.log,0.08486697,42,59547.013088,0.297885,99.9994997482081,11.87295,1.150481e-06,99.99999031006617,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00055326,2.00035587,-15.05891628,0.0,0.0,0.0,7.97804142,-0.00127288,-0.0018101,0.0,0.0,-0.00055326,0.00035587,-0.05891628,0.0,0.0,0.0,-0.02195858,-0.00127288,-0.0018101
LM_normal,small,3,15,G2,run0102_u0065082.log,0.09306671999999999,40,360743.985611,0.721755,99.99979992597832,21.49107,1.279631e-06,99.9999940457548,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.9994829,7.9980492,-21.92413003,0.0,0.0,0.0,12.28653152,-0.00072434,0.00053584,0.0,0.0,0.0005171,-0.0019508,0.07586997,0.0,0.0,0.0,-0.01346867,-0.00072434,0.00053584
LM_normal,small,3,15,G3,run0103_u0065083.log,0.06906048000000001,40,135304.725273,0.262473,99.99980601342673,13.76121,1.185532e-06,99.99999138497269,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00094993,6.00111118,-25.06431791,0.0,0.0,0.0,14.10207526,0.00016184,0.00044475,0.0,0.0,-0.00094993,0.00111118,-0.06431791,0.0,0.0,0.0,0.00207487,0.00016184,0.00044475
LM_normal,small,3,15,G4,run0104_u0065085.log,0.07564891,38,292357.875209,0.687056,99.99976499487161,15.56489,3.24154e-06,99.99997917402564,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00309622,2.99666165,-12.94424761,0.0,0.0,0.0,3.28770823,-0.00018491,0.00098532,0.0,0.0,-0.00309622,-0.00333835,0.05575239,0.0,0.0,0.0,-0.01229172,-0.00018491,0.00098532
LM_normal,small,3,18,G0,run0105_u0065091.log,0.04665958,42,191754.681763,0.550365,99.99971298484348,15.63767,2.402845e-06,99.99998463425177,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00171393,5.00124579,-18.9886924,0.0,0.0,0.0,9.96866305,-0.00016378,-0.00089153,0.0,0.0,-0.00171393,0.00124579,0.0113076,0.0,0.0,0.0,-0.03133695,-0.00016378,-0.00089153
LM_normal,small,3,18,G1,run0106_u0065092.log,0.039751110000000006,37,71426.85024,0.282036,99.9996051400852,10.27974,1.824721e-06,99.99998224934679,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99956935,1.99815444,-14.96836612,0.0,0.0,0.0,8.00117263,0.00259135,-0.00207704,0.0,0.0,0.00043065,-0.00184556,0.03163388,0.0,0.0,0.0,0.00117263,0.00259135,-0.00207704
LM_normal,small,3,18,G2,run0107_u0065096.log,0.09605496000000001,46,432797.41587,0.830032,99.99980821696951,21.95195,2.338026e-06,99.99998934934709,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99857789,7.99922792,-22.03763417,0.0,0.0,0.0,12.24889885,-0.00166136,0.0034639,0.0,0.0,0.00142211,-0.00077208,-0.03763417,0.0,0.0,0.0,-0.05110134,-0.00166136,0.0034639
LM_normal,small,3,18,G3,run0108_u0065098.log,0.10829839,37,162368.881647,0.392927,99.99975800350657,18.87537,1.533762e-06,99.9999918742679,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-8.00029289,5.99802411,-24.92860705,0.0,0.0,0.0,14.06611798,0.00065994,9.432e-05,0.0,0.0,-0.00029289,-0.00197589,0.07139295,0.0,0.0,0.0,-0.0338824,0.00065994,9.432e-05
LM_normal,small,3,18,G4,run0109_u0065099.log,0.06912999,35,350895.621655,0.875013,99.99975063439213,13.43671,2.839255e-06,99.99997886941819,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00372099,2.9941757,-12.94239693,0.0,0.0,0.0,3.30185973,3.19e-06,-0.00011866,0.0,0.0,-0.00372099,-0.0058243,0.05760307,0.0,0.0,0.0,0.00185978,3.19e-06,-0.00011866
